origin_city,destination_city,distance_km,vehicle_type,order_date,order_hour,weekday,weather,temperature,traffic_level,delivery_time_hours
namangan,termez,755.9,truck,2025-11-26,2,wednesday,mist,5.0,low,12.9
namangan,termez,755.9,truck,2025-11-13,16,thursday,mist,5.0,low,12.05
namangan,termez,755.9,pickup,2025-12-25,7,thursday,mist,7.2,medium,13.26
namangan,termez,755.9,motorcycle,2025-11-26,13,wednesday,mist,5.0,low,11.44
namangan,termez,755.9,car,2025-12-25,22,thursday,mist,5.0,low,9.34
namangan,termez,755.9,motorcycle,2025-12-07,10,sunday,mist,7.2,low,11.22
namangan,termez,755.9,motorcycle,2025-12-06,17,saturday,mist,5.0,medium,14.85
namangan,termez,755.9,pickup,2025-11-22,17,saturday,mist,5.0,medium,13.42
namangan,termez,755.9,van,2025-12-24,1,wednesday,mist,7.2,low,10.66
namangan,termez,755.9,truck,2025-12-10,1,wednesday,mist,7.2,low,12.49
namangan,termez,755.9,car,2025-12-05,9,friday,mist,5.0,medium,12.32
namangan,termez,755.9,pickup,2025-11-15,7,saturday,mist,7.2,medium,12.98
namangan,termez,755.9,pickup,2025-12-24,20,wednesday,mist,7.2,low,10.13
namangan,termez,755.9,motorcycle,2026-01-01,15,thursday,mist,5.0,low,11.48
namangan,termez,755.9,van,2025-12-07,14,sunday,mist,7.2,low,10.47
namangan,termez,755.9,truck,2025-11-30,0,sunday,mist,7.2,low,12.54
namangan,termez,755.9,pickup,2025-12-18,16,thursday,mist,7.2,low,9.81
namangan,termez,755.9,motorcycle,2025-12-13,11,saturday,mist,7.2,low,12.11
namangan,termez,755.9,truck,2026-01-05,16,monday,mist,5.0,low,12.71
namangan,termez,755.9,car,2025-11-08,21,saturday,mist,7.2,low,9.01
namangan,termez,755.9,truck,2025-11-28,1,friday,mist,7.2,low,12.61
namangan,termez,755.9,pickup,2025-12-08,19,monday,mist,5.0,medium,13.25
namangan,termez,755.9,truck,2026-01-05,1,monday,mist,7.2,low,13.08
namangan,termez,755.9,van,2025-11-29,10,saturday,mist,7.2,low,10.96
namangan,termez,755.9,motorcycle,2026-01-04,21,sunday,mist,5.0,low,11.06
namangan,termez,755.9,pickup,2025-12-09,3,tuesday,mist,5.0,low,9.93
namangan,termez,755.9,motorcycle,2025-11-12,9,wednesday,mist,7.2,medium,14.98
namangan,termez,755.9,truck,2025-11-23,2,sunday,mist,5.0,low,12.84
namangan,termez,755.9,van,2025-11-25,7,tuesday,mist,5.0,medium,13.83
namangan,termez,755.9,pickup,2026-01-05,10,monday,mist,5.0,low,10.44
namangan,termez,755.9,motorcycle,2025-11-26,15,wednesday,mist,7.2,low,11.51
namangan,termez,755.9,motorcycle,2025-11-13,10,thursday,mist,7.2,low,12.07
namangan,termez,755.9,car,2025-11-16,0,sunday,mist,7.2,low,9.1
namangan,termez,755.9,van,2025-11-29,18,saturday,mist,7.2,medium,13.96
namangan,termez,755.9,van,2025-11-23,6,sunday,mist,7.2,low,10.75
namangan,termez,755.9,van,2025-11-06,22,thursday,mist,5.0,low,10.96
namangan,termez,755.9,van,2025-12-06,20,saturday,mist,5.0,low,11.13
namangan,termez,755.9,pickup,2025-12-01,9,monday,mist,7.2,medium,12.77
namangan,termez,755.9,truck,2026-01-05,15,monday,mist,5.0,low,12.4
namangan,termez,755.9,van,2025-11-24,13,monday,mist,7.2,low,10.63
namangan,termez,755.9,motorcycle,2025-12-16,2,tuesday,mist,5.0,low,11.72
namangan,termez,755.9,truck,2025-11-20,4,thursday,mist,5.0,low,11.98
namangan,termez,755.9,car,2025-11-30,11,sunday,mist,7.2,low,9.19
namangan,termez,755.9,motorcycle,2025-12-28,21,sunday,mist,5.0,low,11.97
namangan,termez,755.9,van,2025-12-27,12,saturday,mist,5.0,low,11.02
namangan,termez,755.9,truck,2025-11-22,9,saturday,mist,7.2,medium,16.89
namangan,termez,755.9,car,2025-11-23,4,sunday,mist,5.0,low,9.72
namangan,termez,755.9,car,2025-11-08,21,saturday,mist,5.0,low,9.62
namangan,termez,755.9,car,2026-01-05,7,monday,mist,5.0,medium,12.01
namangan,termez,755.9,motorcycle,2025-12-23,7,tuesday,mist,5.0,medium,15.19
namangan,termez,755.9,pickup,2025-11-21,15,friday,mist,7.2,low,10.2
namangan,termez,755.9,truck,2026-01-04,11,sunday,mist,7.2,low,12.25
namangan,termez,755.9,pickup,2025-12-01,14,monday,mist,7.2,low,10.52
namangan,termez,755.9,pickup,2025-12-15,8,monday,mist,7.2,medium,13.66
namangan,termez,755.9,motorcycle,2026-01-02,2,friday,mist,7.2,low,11.58
namangan,termez,755.9,van,2025-12-06,2,saturday,mist,7.2,low,10.87
namangan,termez,755.9,truck,2025-11-30,4,sunday,mist,7.2,low,12.24
namangan,termez,755.9,car,2025-12-29,20,monday,mist,5.0,low,9.16
namangan,termez,755.9,car,2025-11-24,17,monday,mist,7.2,medium,12.01
namangan,termez,755.9,car,2025-11-30,5,sunday,mist,5.0,low,9.27
namangan,termez,755.9,pickup,2025-12-04,0,thursday,mist,7.2,low,10.31
namangan,termez,755.9,pickup,2025-11-26,1,wednesday,mist,5.0,low,9.84
namangan,termez,755.9,van,2025-12-14,2,sunday,mist,7.2,low,10.32
namangan,termez,755.9,pickup,2025-11-12,2,wednesday,mist,5.0,low,10.57
namangan,termez,755.9,pickup,2025-12-08,16,monday,mist,7.2,low,10.13
namangan,termez,755.9,truck,2025-11-25,21,tuesday,mist,7.2,low,12.0
namangan,termez,755.9,truck,2025-12-15,13,monday,mist,7.2,low,12.94
namangan,termez,755.9,truck,2025-12-05,21,friday,mist,7.2,low,12.88
namangan,termez,755.9,motorcycle,2025-12-07,5,sunday,mist,5.0,low,11.73
namangan,termez,755.9,van,2025-12-03,11,wednesday,mist,5.0,low,11.0
namangan,termez,755.9,motorcycle,2025-12-06,1,saturday,mist,7.2,low,11.33
namangan,termez,755.9,pickup,2025-11-18,14,tuesday,mist,5.0,low,10.09
namangan,termez,755.9,pickup,2025-12-17,1,wednesday,mist,5.0,low,10.47
namangan,termez,755.9,motorcycle,2025-11-08,14,saturday,mist,7.2,low,11.35
namangan,termez,755.9,pickup,2026-01-05,5,monday,mist,7.2,low,9.67
namangan,termez,755.9,pickup,2025-12-19,21,friday,mist,5.0,low,9.81
namangan,termez,755.9,truck,2025-12-03,16,wednesday,mist,5.0,low,13.15
namangan,termez,755.9,truck,2025-12-06,4,saturday,mist,5.0,low,13.0
namangan,termez,755.9,car,2025-12-30,21,tuesday,mist,5.0,low,9.21
namangan,termez,755.9,pickup,2025-12-07,8,sunday,mist,7.2,medium,12.98
namangan,termez,755.9,motorcycle,2025-11-12,1,wednesday,mist,5.0,low,11.43
namangan,termez,755.9,truck,2025-11-11,18,tuesday,mist,5.0,medium,16.41
namangan,termez,755.9,car,2025-12-01,22,monday,mist,5.0,low,9.53
namangan,termez,755.9,truck,2025-11-13,0,thursday,mist,7.2,low,12.44
namangan,termez,755.9,pickup,2025-12-27,19,saturday,mist,5.0,medium,13.37
namangan,termez,755.9,truck,2025-11-16,11,sunday,mist,5.0,low,12.71
namangan,termez,755.9,truck,2025-12-22,13,monday,mist,7.2,low,12.03
namangan,termez,755.9,pickup,2025-11-12,13,wednesday,mist,7.2,low,10.2
namangan,termez,755.9,pickup,2025-12-24,23,wednesday,mist,7.2,low,10.04
namangan,termez,755.9,truck,2025-12-21,12,sunday,mist,5.0,low,12.92
namangan,termez,755.9,car,2025-12-27,10,saturday,mist,5.0,low,9.34
namangan,termez,755.9,pickup,2025-12-23,20,tuesday,mist,5.0,low,10.07
namangan,termez,755.9,truck,2025-11-29,17,saturday,mist,7.2,medium,16.18
namangan,termez,755.9,pickup,2025-11-28,7,friday,mist,7.2,medium,13.32
namangan,termez,755.9,truck,2025-12-15,18,monday,mist,7.2,medium,16.1
namangan,termez,755.9,pickup,2025-11-15,11,saturday,mist,5.0,low,10.1
namangan,termez,755.9,van,2025-11-23,3,sunday,mist,5.0,low,10.96
namangan,termez,755.9,pickup,2025-12-03,7,wednesday,mist,7.2,medium,13.57
namangan,termez,755.9,pickup,2025-12-05,11,friday,mist,5.0,low,10.4
namangan,termez,755.9,truck,2025-12-24,15,wednesday,mist,5.0,low,12.15
namangan,termez,755.9,motorcycle,2025-12-14,11,sunday,mist,7.2,low,11.22
namangan,termez,755.9,van,2025-12-27,23,saturday,mist,5.0,low,11.0
namangan,termez,755.9,motorcycle,2025-12-19,7,friday,mist,5.0,medium,14.49
namangan,termez,755.9,pickup,2025-11-12,8,wednesday,mist,7.2,medium,13.25
namangan,termez,755.9,pickup,2025-12-28,3,sunday,mist,7.2,low,9.75
namangan,termez,755.9,pickup,2026-01-04,0,sunday,mist,5.0,low,10.02
namangan,termez,755.9,car,2025-11-18,19,tuesday,mist,5.0,medium,12.71
namangan,termez,755.9,motorcycle,2025-12-09,0,tuesday,mist,5.0,low,11.1
namangan,termez,755.9,van,2025-11-18,13,tuesday,mist,7.2,low,11.03
namangan,termez,755.9,pickup,2025-11-15,7,saturday,mist,5.0,medium,13.74
namangan,termez,755.9,truck,2025-11-18,17,tuesday,mist,7.2,medium,16.4
namangan,termez,755.9,van,2025-12-10,19,wednesday,mist,5.0,medium,14.53
namangan,termez,755.9,van,2025-12-23,10,tuesday,mist,7.2,low,10.81
namangan,termez,755.9,motorcycle,2026-01-04,9,sunday,mist,7.2,medium,14.82
namangan,termez,755.9,car,2025-11-14,21,friday,mist,5.0,low,9.86
namangan,termez,755.9,pickup,2025-12-13,5,saturday,mist,5.0,low,9.94
namangan,termez,755.9,pickup,2025-12-10,4,wednesday,mist,7.2,low,10.24
namangan,termez,755.9,car,2025-11-25,7,tuesday,mist,7.2,medium,12.17
namangan,termez,755.9,motorcycle,2025-12-31,5,wednesday,mist,5.0,low,11.16
namangan,termez,755.9,car,2026-01-02,6,friday,mist,7.2,low,9.51
namangan,termez,755.9,motorcycle,2025-11-08,12,saturday,mist,5.0,low,11.73
namangan,termez,755.9,motorcycle,2025-12-22,23,monday,mist,7.2,low,11.59
namangan,termez,755.9,car,2025-11-12,1,wednesday,mist,7.2,low,9.8
namangan,termez,755.9,truck,2025-12-08,6,monday,mist,5.0,low,13.15
namangan,termez,755.9,car,2026-01-03,11,saturday,mist,5.0,low,9.54
namangan,termez,755.9,pickup,2025-11-22,9,saturday,mist,7.2,medium,12.59
namangan,termez,755.9,truck,2025-12-14,19,sunday,mist,5.0,medium,15.79
namangan,termez,755.9,pickup,2025-11-25,9,tuesday,mist,5.0,medium,13.25
namangan,termez,755.9,van,2025-11-06,1,thursday,mist,5.0,low,10.27
namangan,termez,755.9,car,2025-11-08,20,saturday,mist,7.2,low,9.03
namangan,termez,755.9,car,2025-11-30,10,sunday,mist,5.0,low,9.05
namangan,termez,755.9,pickup,2025-12-17,13,wednesday,mist,5.0,low,9.99
namangan,termez,755.9,car,2025-12-02,5,tuesday,mist,5.0,low,9.28
namangan,termez,755.9,motorcycle,2025-11-27,5,thursday,mist,5.0,low,11.83
namangan,termez,755.9,truck,2025-11-30,9,sunday,mist,5.0,medium,16.5
namangan,termez,755.9,truck,2025-12-01,17,monday,mist,7.2,medium,16.23
namangan,termez,755.9,truck,2025-12-05,5,friday,mist,5.0,low,13.21
namangan,termez,755.9,motorcycle,2025-12-16,14,tuesday,mist,7.2,low,11.69
namangan,termez,755.9,motorcycle,2025-12-11,17,thursday,mist,5.0,medium,14.4
namangan,termez,755.9,motorcycle,2025-12-28,22,sunday,mist,7.2,low,11.81
namangan,termez,755.9,car,2025-12-07,10,sunday,mist,5.0,low,9.91
namangan,termez,755.9,truck,2025-12-11,17,thursday,mist,7.2,medium,17.18
namangan,termez,755.9,car,2025-11-22,4,saturday,mist,7.2,low,9.33
namangan,termez,755.9,car,2025-12-05,10,friday,mist,5.0,low,9.88
namangan,termez,755.9,pickup,2025-12-15,15,monday,mist,7.2,low,10.41
namangan,termez,755.9,pickup,2025-11-29,10,saturday,mist,7.2,low,10.26
namangan,termez,755.9,pickup,2025-11-22,8,saturday,mist,7.2,medium,12.68
namangan,termez,755.9,motorcycle,2025-12-20,21,saturday,mist,5.0,low,12.12
namangan,termez,755.9,motorcycle,2025-12-16,14,tuesday,mist,7.2,low,11.84
namangan,termez,755.9,motorcycle,2025-12-27,23,saturday,mist,7.2,low,12.04
namangan,termez,755.9,van,2025-12-13,14,saturday,mist,5.0,low,10.58
namangan,termez,755.9,motorcycle,2025-12-28,7,sunday,mist,7.2,medium,15.15
namangan,termez,755.9,car,2025-12-09,19,tuesday,mist,5.0,medium,12.21
namangan,termez,755.9,motorcycle,2025-11-26,3,wednesday,mist,5.0,low,11.06
namangan,termez,755.9,motorcycle,2025-12-16,0,tuesday,mist,5.0,low,11.5
namangan,termez,755.9,truck,2025-12-23,12,tuesday,mist,7.2,low,13.06
namangan,termez,755.9,motorcycle,2025-12-18,10,thursday,mist,7.2,low,11.52
namangan,termez,755.9,van,2025-11-09,9,sunday,mist,5.0,medium,13.59
namangan,termez,755.9,pickup,2025-11-22,18,saturday,mist,5.0,medium,13.71
namangan,termez,755.9,truck,2025-12-28,1,sunday,mist,5.0,low,12.43
namangan,termez,755.9,pickup,2025-11-06,13,thursday,mist,7.2,low,10.41
namangan,termez,755.9,pickup,2025-12-12,1,friday,mist,7.2,low,9.89
namangan,termez,755.9,van,2025-12-29,6,monday,mist,5.0,low,11.24
namangan,termez,755.9,van,2025-11-12,6,wednesday,mist,5.0,low,10.56
namangan,termez,755.9,truck,2025-12-23,17,tuesday,mist,5.0,medium,16.99
namangan,termez,755.9,van,2025-11-09,22,sunday,mist,7.2,low,11.19
namangan,termez,755.9,van,2025-11-23,1,sunday,mist,7.2,low,10.81
namangan,termez,755.9,pickup,2025-11-29,17,saturday,mist,7.2,medium,13.66
namangan,termez,755.9,motorcycle,2026-01-04,0,sunday,mist,7.2,low,11.99
namangan,termez,755.9,car,2025-11-06,16,thursday,mist,7.2,low,9.78
namangan,termez,755.9,motorcycle,2025-11-29,11,saturday,mist,5.0,low,11.86
namangan,termez,755.9,van,2025-12-13,23,saturday,mist,7.2,low,11.12
namangan,termez,755.9,car,2025-12-18,22,thursday,mist,7.2,low,9.68
namangan,termez,755.9,pickup,2025-11-10,22,monday,mist,5.0,low,10.33
namangan,termez,755.9,pickup,2025-11-09,22,sunday,mist,7.2,low,10.02
namangan,termez,755.9,car,2026-01-03,13,saturday,mist,7.2,low,9.49
namangan,termez,755.9,car,2025-11-18,21,tuesday,mist,7.2,low,9.63
namangan,termez,755.9,car,2025-12-31,0,wednesday,mist,5.0,low,9.87
namangan,termez,755.9,motorcycle,2025-12-28,1,sunday,mist,7.2,low,11.94
namangan,termez,755.9,car,2025-11-11,3,tuesday,mist,5.0,low,9.52
namangan,termez,755.9,van,2025-11-27,19,thursday,mist,7.2,medium,14.37
namangan,termez,755.9,car,2025-12-09,9,tuesday,mist,5.0,medium,12.09
namangan,termez,755.9,van,2025-12-17,0,wednesday,mist,5.0,low,10.94
namangan,termez,755.9,van,2025-11-17,9,monday,mist,5.0,medium,14.38
namangan,termez,755.9,truck,2025-11-13,21,thursday,mist,5.0,low,12.21
namangan,termez,755.9,truck,2025-12-23,21,tuesday,mist,7.2,low,13.07
namangan,termez,755.9,truck,2025-11-14,12,friday,mist,7.2,low,12.73
namangan,termez,755.9,pickup,2026-01-04,6,sunday,mist,7.2,low,10.56
namangan,termez,755.9,truck,2025-11-11,9,tuesday,mist,7.2,medium,16.15
namangan,termez,755.9,motorcycle,2025-12-24,15,wednesday,mist,7.2,low,12.14
namangan,termez,755.9,motorcycle,2025-11-21,21,friday,mist,5.0,low,11.29
namangan,termez,755.9,car,2025-11-08,0,saturday,mist,7.2,low,9.37
namangan,termez,755.9,pickup,2025-11-17,0,monday,mist,7.2,low,9.76
namangan,termez,755.9,motorcycle,2025-11-08,22,saturday,mist,7.2,low,11.46
namangan,termez,755.9,van,2025-12-09,15,tuesday,mist,5.0,low,10.39
namangan,termez,755.9,pickup,2025-12-06,7,saturday,mist,7.2,medium,13.48
namangan,termez,755.9,van,2025-11-26,17,wednesday,mist,7.2,medium,14.69
namangan,termez,755.9,pickup,2025-11-10,23,monday,mist,7.2,low,10.43
namangan,termez,755.9,truck,2025-12-29,17,monday,mist,5.0,medium,16.69
namangan,termez,755.9,motorcycle,2025-11-14,20,friday,mist,7.2,low,11.91
namangan,termez,755.9,truck,2025-12-28,20,sunday,mist,5.0,low,12.52
namangan,termez,755.9,pickup,2025-11-22,17,saturday,mist,5.0,medium,12.89
namangan,termez,755.9,van,2025-12-04,15,thursday,mist,5.0,low,10.82
namangan,termez,755.9,van,2025-11-09,3,sunday,mist,5.0,low,11.27
namangan,termez,755.9,motorcycle,2025-12-25,4,thursday,mist,7.2,low,11.2
namangan,termez,755.9,van,2025-12-08,14,monday,mist,5.0,low,10.71
namangan,termez,755.9,truck,2025-12-16,20,tuesday,mist,7.2,low,13.14
namangan,termez,755.9,car,2025-11-29,0,saturday,mist,7.2,low,9.82
namangan,termez,755.9,van,2025-12-08,17,monday,mist,7.2,medium,13.39
namangan,termez,755.9,van,2025-12-24,16,wednesday,mist,7.2,low,11.13
namangan,termez,755.9,motorcycle,2025-11-22,19,saturday,mist,7.2,medium,14.63
namangan,termez,755.9,pickup,2025-11-13,2,thursday,mist,7.2,low,9.7
namangan,termez,755.9,van,2025-12-11,17,thursday,mist,5.0,medium,14.22
namangan,termez,755.9,motorcycle,2025-12-22,20,monday,mist,7.2,low,12.17
namangan,termez,755.9,car,2025-12-14,7,sunday,mist,5.0,medium,12.58
namangan,termez,755.9,pickup,2025-12-07,4,sunday,mist,5.0,low,9.73
namangan,termez,755.9,truck,2025-11-22,3,saturday,mist,5.0,low,12.34
namangan,termez,755.9,motorcycle,2025-12-20,9,saturday,mist,5.0,medium,15.28
namangan,termez,755.9,motorcycle,2025-11-14,22,friday,mist,5.0,low,11.63
namangan,termez,755.9,car,2025-11-06,13,thursday,mist,7.2,low,9.18
namangan,termez,755.9,van,2025-11-08,7,saturday,mist,5.0,medium,14.58
namangan,termez,755.9,car,2025-11-28,16,friday,mist,7.2,low,9.77
namangan,termez,755.9,motorcycle,2025-12-03,6,wednesday,mist,5.0,low,11.15
namangan,termez,755.9,pickup,2025-12-02,17,tuesday,mist,7.2,medium,13.47
namangan,termez,755.9,car,2025-11-24,21,monday,mist,5.0,low,9.47
namangan,termez,755.9,motorcycle,2026-01-03,1,saturday,mist,7.2,low,12.17
namangan,termez,755.9,pickup,2025-11-15,9,saturday,mist,7.2,medium,13.75
namangan,termez,755.9,pickup,2025-12-06,2,saturday,mist,5.0,low,9.87
namangan,termez,755.9,motorcycle,2025-11-22,14,saturday,mist,7.2,low,11.75
namangan,termez,755.9,car,2026-01-01,12,thursday,mist,7.2,low,9.28
namangan,termez,755.9,motorcycle,2025-11-17,5,monday,mist,5.0,low,11.48
namangan,termez,755.9,truck,2025-11-30,11,sunday,mist,5.0,low,12.9
namangan,termez,755.9,pickup,2025-11-30,7,sunday,mist,5.0,medium,12.91
namangan,termez,755.9,pickup,2025-12-29,13,monday,mist,5.0,low,10.48
namangan,termez,755.9,van,2025-12-26,4,friday,mist,7.2,low,10.81
namangan,termez,755.9,van,2026-01-01,19,thursday,mist,5.0,medium,14.46
namangan,termez,755.9,pickup,2025-12-08,0,monday,mist,7.2,low,9.59
namangan,termez,755.9,pickup,2025-11-12,8,wednesday,mist,7.2,medium,12.97
namangan,termez,755.9,truck,2025-12-17,23,wednesday,mist,5.0,low,13.18
namangan,termez,755.9,van,2025-11-07,10,friday,mist,7.2,low,10.5
namangan,termez,755.9,truck,2025-11-16,20,sunday,mist,5.0,low,12.35
namangan,termez,755.9,car,2025-11-21,10,friday,mist,5.0,low,9.31
namangan,termez,755.9,pickup,2025-12-23,17,tuesday,mist,7.2,medium,13.38
namangan,termez,755.9,pickup,2025-11-11,11,tuesday,mist,7.2,low,10.28
namangan,termez,755.9,van,2025-11-13,7,thursday,mist,5.0,medium,13.36
namangan,termez,755.9,truck,2025-11-08,13,saturday,mist,7.2,low,12.75
namangan,termez,755.9,motorcycle,2025-11-24,9,monday,mist,5.0,medium,14.98
namangan,termez,755.9,car,2025-12-21,4,sunday,mist,7.2,low,9.52
namangan,termez,755.9,pickup,2025-12-03,1,wednesday,mist,5.0,low,9.83
namangan,termez,755.9,pickup,2025-11-15,23,saturday,mist,5.0,low,9.64
namangan,termez,755.9,truck,2025-12-17,6,wednesday,mist,5.0,low,12.91
namangan,termez,755.9,motorcycle,2025-12-11,22,thursday,mist,7.2,low,12.04
namangan,termez,755.9,pickup,2025-11-30,9,sunday,mist,5.0,medium,13.34
namangan,termez,755.9,van,2025-11-23,3,sunday,mist,7.2,low,10.4
namangan,termez,755.9,car,2025-11-08,17,saturday,mist,7.2,medium,12.39
namangan,termez,755.9,car,2025-12-19,1,friday,mist,5.0,low,9.31
namangan,termez,755.9,motorcycle,2025-12-14,5,sunday,mist,5.0,low,11.21
namangan,termez,755.9,van,2025-11-20,9,thursday,mist,7.2,medium,13.84
namangan,termez,755.9,truck,2025-11-16,17,sunday,mist,7.2,medium,15.66
namangan,termez,755.9,truck,2025-12-01,20,monday,mist,5.0,low,13.19
namangan,termez,755.9,truck,2025-12-17,13,wednesday,mist,7.2,low,12.81
namangan,termez,755.9,truck,2025-12-11,12,thursday,mist,7.2,low,13.22
namangan,termez,755.9,pickup,2025-12-31,20,wednesday,mist,5.0,low,10.16
namangan,termez,755.9,motorcycle,2025-12-19,12,friday,mist,5.0,low,11.05
namangan,termez,755.9,van,2025-12-26,9,friday,mist,7.2,medium,14.55
namangan,termez,755.9,car,2025-11-11,10,tuesday,mist,7.2,low,9.19
namangan,termez,755.9,pickup,2025-12-26,7,friday,mist,5.0,medium,13.71
namangan,termez,755.9,truck,2025-11-21,6,friday,mist,5.0,low,12.74
namangan,termez,755.9,truck,2026-01-05,7,monday,mist,5.0,medium,16.82
namangan,termez,755.9,truck,2025-12-16,2,tuesday,mist,7.2,low,12.13
namangan,termez,755.9,truck,2025-12-06,17,saturday,mist,7.2,medium,16.36
namangan,termez,755.9,van,2025-12-03,20,wednesday,mist,7.2,low,10.52
namangan,termez,755.9,pickup,2025-12-20,23,saturday,mist,7.2,low,10.46
namangan,termez,755.9,pickup,2025-12-17,17,wednesday,mist,7.2,medium,13.09
namangan,termez,755.9,van,2025-11-14,19,friday,mist,7.2,medium,14.24
namangan,termez,755.9,van,2025-12-07,4,sunday,mist,5.0,low,11.31
namangan,termez,755.9,car,2025-12-06,12,saturday,mist,7.2,low,9.27
namangan,termez,755.9,motorcycle,2025-11-21,1,friday,mist,7.2,low,11.82
namangan,termez,755.9,motorcycle,2025-12-22,20,monday,mist,5.0,low,11.81
namangan,termez,755.9,van,2025-12-07,22,sunday,mist,7.2,low,11.26
namangan,termez,755.9,van,2025-12-24,15,wednesday,mist,5.0,low,10.73
namangan,termez,755.9,pickup,2025-12-29,18,monday,mist,5.0,medium,13.32
namangan,termez,755.9,car,2025-11-23,22,sunday,mist,5.0,low,9.05
namangan,termez,755.9,pickup,2025-11-24,11,monday,mist,5.0,low,9.82
namangan,termez,755.9,truck,2025-12-30,7,tuesday,mist,5.0,medium,15.61
namangan,termez,755.9,car,2025-12-20,4,saturday,mist,7.2,low,9.67
namangan,termez,755.9,van,2025-12-18,0,thursday,mist,5.0,low,10.72
namangan,termez,755.9,car,2026-01-04,16,sunday,mist,5.0,low,9.74
namangan,termez,755.9,motorcycle,2025-12-15,6,monday,mist,7.2,low,11.23
namangan,termez,755.9,car,2025-12-31,8,wednesday,mist,7.2,medium,11.88
namangan,termez,755.9,truck,2025-11-15,15,saturday,mist,7.2,low,12.94
namangan,termez,755.9,van,2025-11-21,1,friday,mist,7.2,low,10.89
namangan,termez,755.9,van,2025-11-06,4,thursday,mist,5.0,low,11.25
namangan,termez,755.9,motorcycle,2025-11-18,20,tuesday,mist,5.0,low,11.44
namangan,termez,755.9,van,2025-12-09,13,tuesday,mist,7.2,low,11.07
namangan,termez,755.9,truck,2025-12-15,17,monday,mist,7.2,medium,15.98
namangan,termez,755.9,car,2025-12-12,1,friday,mist,5.0,low,9.71
namangan,termez,755.9,truck,2025-12-16,16,tuesday,mist,5.0,low,12.95
namangan,termez,755.9,motorcycle,2025-12-01,7,monday,mist,5.0,medium,15.3
namangan,termez,755.9,motorcycle,2025-11-23,0,sunday,mist,7.2,low,11.81
namangan,termez,755.9,car,2025-11-19,18,wednesday,mist,7.2,medium,12.5
namangan,termez,755.9,truck,2025-11-08,7,saturday,mist,7.2,medium,16.82
namangan,termez,755.9,pickup,2026-01-01,7,thursday,mist,7.2,medium,12.88
namangan,termez,755.9,pickup,2025-12-03,17,wednesday,mist,7.2,medium,12.51
namangan,termez,755.9,van,2025-11-08,16,saturday,mist,7.2,low,11.27
namangan,termez,755.9,motorcycle,2025-11-11,4,tuesday,mist,7.2,low,11.82
namangan,termez,755.9,truck,2025-11-16,17,sunday,mist,5.0,medium,17.1
namangan,termez,755.9,truck,2025-12-04,8,thursday,mist,5.0,medium,16.29
namangan,termez,755.9,car,2025-11-30,22,sunday,mist,7.2,low,9.75
namangan,termez,755.9,truck,2025-11-07,5,friday,mist,7.2,low,12.05
namangan,termez,755.9,motorcycle,2025-11-19,19,wednesday,mist,7.2,medium,14.58
namangan,termez,755.9,truck,2025-12-29,20,monday,mist,5.0,low,12.21
namangan,termez,755.9,motorcycle,2025-12-02,13,tuesday,mist,5.0,low,11.85
namangan,termez,755.9,van,2025-11-22,5,saturday,mist,5.0,low,11.23
namangan,termez,755.9,motorcycle,2025-12-27,22,saturday,mist,5.0,low,11.44
namangan,termez,755.9,truck,2025-11-30,6,sunday,mist,7.2,low,12.91
namangan,termez,755.9,truck,2026-01-04,6,sunday,mist,5.0,low,12.82
namangan,termez,755.9,pickup,2025-12-29,19,monday,mist,5.0,medium,13.7
namangan,termez,755.9,car,2025-12-13,15,saturday,mist,5.0,low,9.25
namangan,termez,755.9,pickup,2025-11-23,2,sunday,mist,5.0,low,10.24
namangan,termez,755.9,truck,2025-11-15,12,saturday,mist,7.2,low,12.37
namangan,termez,755.9,van,2025-12-21,22,sunday,mist,5.0,low,10.38
namangan,termez,755.9,van,2025-12-10,13,wednesday,mist,7.2,low,11.04
namangan,termez,755.9,car,2026-01-03,23,saturday,mist,7.2,low,9.38
namangan,termez,755.9,pickup,2025-11-18,6,tuesday,mist,5.0,low,10.42
namangan,termez,755.9,van,2025-12-15,21,monday,mist,7.2,low,10.71
namangan,termez,755.9,motorcycle,2025-12-08,6,monday,mist,7.2,low,12.1
namangan,termez,755.9,pickup,2025-11-06,13,thursday,mist,7.2,low,10.36
namangan,termez,755.9,car,2025-12-21,22,sunday,mist,7.2,low,9.03
namangan,termez,755.9,car,2025-12-14,18,sunday,mist,5.0,medium,12.71
namangan,termez,755.9,van,2025-11-14,21,friday,mist,7.2,low,10.39
namangan,termez,755.9,van,2025-11-10,17,monday,mist,7.2,medium,13.94
namangan,termez,755.9,truck,2025-12-31,18,wednesday,mist,7.2,medium,16.03
namangan,termez,755.9,truck,2025-12-12,20,friday,mist,5.0,low,12.77
namangan,termez,755.9,car,2025-11-26,2,wednesday,mist,5.0,low,9.24
namangan,termez,755.9,truck,2025-11-27,17,thursday,mist,5.0,medium,16.48
namangan,termez,755.9,pickup,2026-01-03,6,saturday,mist,5.0,low,10.2
namangan,termez,755.9,truck,2026-01-02,7,friday,mist,7.2,medium,16.2
namangan,termez,755.9,motorcycle,2025-12-31,21,wednesday,mist,7.2,low,11.1
namangan,termez,755.9,van,2025-11-21,0,friday,mist,7.2,low,10.91
namangan,termez,755.9,van,2025-11-06,22,thursday,mist,7.2,low,10.95
namangan,termez,755.9,truck,2025-12-03,17,wednesday,mist,7.2,medium,16.4
