expected_time_no_traffic,vehicle_distance_mismatch,vehicle_traffic_stress,distance_km,route_avg_distance,vehicle_time_efficiency,traffic_weather_risk,is_peak_hour,destination_city,operational_stress_index,route_id,route_frequency,delivery_time_hours,order_date,route_traffic_volatility,is_heavy_traffic_truck,traffic_level_low,traffic_level_medium,vehicle_type_car,vehicle_type_motorcycle,vehicle_type_pickup,vehicle_type_truck,vehicle_type_van,weather_clear,weather_clouds,weather_haze,weather_mist
3.076923076923077,0.3333333333333333,1.8,200.0,200.0,0.8,1.0,False,fergana,0.2709999999999999,bukhara_fergana,1554,2.88,2025-12-23,0.34091046537740405,0,1,0,0,0,0,0,1,False,False,True,False
9.27,0.1010427903631787,2.0,556.2,556.2,0.7,1.0,False,bukhara,0.2841564185544768,tashkent_bukhara,1555,9.9,2025-12-23,0.9756827402805001,0,1,0,0,0,0,1,0,False,True,False,False
10.078666666666669,1.0,3.0,755.9,755.8999999999999,0.54,4.0,True,termez,0.56875,namangan_termez,1554,14.66,2025-12-23,1.5086029373132062,0,0,1,0,1,0,0,0,False,False,False,True
2.976923076923077,0.355,5.0,193.5,193.5,0.24,4.0,True,nukus,0.71475,khiva_nukus,1553,3.72,2025-12-23,0.38025304528184295,0,0,1,0,0,0,0,1,False,False,False,True
21.871666666666663,0.6189895603139526,2.0,1312.3,1312.3,1.0,2.0,False,andijan,0.2913484340470929,nukus_andijan,1555,20.94,2025-12-23,2.00150614361147,0,1,0,0,0,0,1,0,False,False,False,True
9.44875,1.0,1.2,755.9,755.8999999999999,0.7200000000000001,2.0,False,termez,0.377125,namangan_termez,1554,9.25,2025-12-23,1.152604735651088,0,1,0,1,0,0,0,0,False,False,False,True
2.3142857142857145,0.46,1.5,162.0,162.0,0.9,2.0,False,urgench,0.3205,nukus_urgench,1554,2.09,2025-12-23,0.2853590794861476,0,1,0,0,0,1,0,0,False,False,False,True
2.5,0.0,1.2,200.0,200.0,0.7200000000000001,1.0,False,fergana,0.2027499999999999,bukhara_fergana,1554,2.6,2025-12-23,0.34091046537740405,0,1,0,1,0,0,0,0,False,False,True,False
8.928333333333335,0.0666417771140564,2.0,535.7,535.7,0.5599999999999999,1.0,False,andijan,0.3139962665671085,samarkand_andijan,1555,10.07,2025-12-23,0.9535454845437064,0,1,0,0,0,0,1,0,False,True,False,False
20.295,0.5893898332922723,4.0,1217.7,1217.7,0.5599999999999999,4.0,False,andijan,0.5234084749938408,khiva_andijan,1555,26.97,2025-12-23,2.3319192803765323,1,0,1,0,0,0,1,0,False,False,False,True
2.857142857142857,0.3333333333333333,1.5,200.0,200.0,0.765,1.0,False,fergana,0.28395,bukhara_fergana,1554,2.92,2025-12-23,0.34091046537740405,0,1,0,0,0,1,0,0,False,True,False,False
3.333333333333333,0.6,2.0,200.0,200.0,1.0,1.0,False,fergana,0.3002,bukhara_fergana,1554,3.67,2025-12-23,0.34091046537740405,0,1,0,0,0,0,1,0,False,True,False,False
7.303333333333333,0.1236,2.0,438.2,438.2,1.0,1.0,False,termez,0.22874,bukhara_termez,1555,8.21,2025-12-23,0.7591338877765478,0,1,0,0,0,0,1,0,False,True,False,False
13.31875,1.0,1.2,1065.5,1065.5,0.9,2.0,False,nukus,0.3602499999999999,tashkent_nukus,1554,13.04,2025-12-23,1.6515124965524592,0,1,0,1,0,0,0,0,False,False,False,True
5.4775,0.8153811045184847,1.2,438.2,438.2,0.7200000000000001,2.0,False,termez,0.3859946656777726,bukhara_termez,1555,5.57,2025-12-23,0.7591338877765478,0,1,0,1,0,0,0,0,False,False,False,True
11.95076923076923,0.6138002059732235,1.8,776.8,776.8,0.8,2.0,False,nukus,0.3895700308959835,samarkand_nukus,1555,10.68,2025-12-23,1.4089601265145717,0,1,0,0,0,0,0,1,False,False,False,True
18.733846153846155,0.7536338999753635,1.8,1217.7,1217.7,0.8,2.0,False,andijan,0.3565450849963045,khiva_andijan,1555,17.8,2025-12-23,1.8795365588009632,0,1,0,0,0,0,0,1,False,False,False,True
17.395714285714288,0.7536338999753635,2.25,1217.7,1217.7,0.4,2.0,True,andijan,0.4880450849963045,khiva_andijan,1555,16.48,2025-12-23,1.8795365588009632,0,1,0,0,0,1,0,0,False,False,False,True
3.990666666666667,0.8329435349148012,3.0,299.3,299.3,0.51,2.0,True,bukhara,0.5699415302372202,samarkand_bukhara,1553,6.55,2025-12-23,0.6602347519887761,0,0,1,0,1,0,0,0,False,True,False,False
3.333333333333333,0.6,2.0,200.0,200.0,0.7,1.0,False,fergana,0.3349999999999999,bukhara_fergana,1554,3.4,2025-12-23,0.34091046537740405,0,1,0,0,0,0,1,0,False,False,True,False
2.5,0.0,1.2,200.0,200.0,0.9,1.0,False,fergana,0.1652499999999999,bukhara_fergana,1554,2.38,2025-12-23,0.34091046537740405,0,1,0,1,0,0,0,0,False,False,True,False
15.824,1.0,3.0,1186.8,1186.8,0.51,4.0,True,urgench,0.65125,andijan_urgench,1555,22.87,2025-12-23,2.7595971223033904,0,0,1,0,1,0,0,0,False,False,False,True
2.857142857142857,0.3333333333333333,1.5,200.0,200.0,0.765,1.0,False,fergana,0.27225,bukhara_fergana,1554,2.58,2025-12-23,0.34091046537740405,0,1,0,0,0,1,0,0,False,False,True,False
2.857142857142857,0.3333333333333333,1.5,200.0,200.0,0.81,2.0,False,termez,0.30375,khiva_termez,1554,2.57,2025-12-23,0.30151833445891346,0,1,0,0,0,1,0,0,False,False,False,True
13.243076923076922,0.6514869888475836,1.8,860.8,860.8,0.8,1.0,False,termez,0.3277230483271375,urgench_termez,1555,13.82,2025-12-23,1.5231268080650018,0,1,0,0,0,0,0,1,False,True,False,False
13.867142857142856,0.6909446790975585,2.25,970.7,970.7,0.34,0.0,True,khiva,0.4936417018646338,tashkent_khiva,1555,12.56,2025-12-23,1.503471462789413,0,1,0,0,0,1,0,0,True,False,False,False
7.652857142857144,0.4399850662684338,4.5,535.7,535.7,0.36,4.0,True,andijan,0.608497759940265,samarkand_andijan,1555,9.68,2025-12-23,1.2047542756678957,0,0,1,0,0,1,0,0,False,False,False,True
20.06153846153846,0.7699386503067485,1.8,1304.0,1304.0,0.99,2.0,False,namangan,0.3317407975460122,nukus_namangan,1554,18.11,2025-12-23,1.9807588052711378,0,1,0,0,0,0,0,1,False,False,False,True
4.0575,0.5757855822550833,3.6,324.6,324.6,0.425,2.0,True,fergana,0.5196178373382625,tashkent_fergana,1555,5.19,2025-12-23,0.65054618123249,0,0,1,1,0,0,0,0,False,False,True,False
1.2183333333333333,1.0,2.0,73.1,73.1,0.7,1.0,False,fergana,0.395,andijan_fergana,1552,1.2,2025-12-23,0.11049513285488234,0,1,0,0,0,0,1,0,False,False,True,False
2.857142857142857,0.3333333333333333,1.5,200.0,200.0,0.765,1.0,False,fergana,0.27225,bukhara_fergana,1554,2.75,2025-12-23,0.34091046537740405,0,1,0,0,0,1,0,0,False,False,True,False
1.1246153846153846,0.7563333333333333,1.8,73.1,73.1,0.8,2.0,False,fergana,0.35695,andijan_fergana,1552,1.0,2025-12-23,0.11049513285488234,0,1,0,0,0,0,0,1,False,False,False,True
6.741538461538461,0.3153811045184846,1.8,438.2,438.2,0.8,2.0,False,termez,0.2908071656777727,bukhara_termez,1555,6.23,2025-12-23,0.7591338877765478,0,1,0,0,0,0,0,1,False,False,False,True
1.0453333333333334,0.3622448979591837,3.0,78.4,78.4,0.54,2.0,True,namangan,0.4418367346938775,fergana_namangan,1552,1.58,2025-12-23,0.16001505780064487,0,0,1,0,1,0,0,0,False,False,True,False
0.9746666666666666,0.3160054719562243,1.0,73.1,73.1,0.63,1.0,False,fergana,0.2911508207934336,andijan_fergana,1552,1.11,2025-12-23,0.11049513285488234,0,1,0,0,1,0,0,0,False,False,True,False
3.74125,0.3317741396592048,1.7999999999999998,299.3,299.3,0.5,1.0,True,bukhara,0.3682661209488807,samarkand_bukhara,1553,4.14,2025-12-23,0.500900942066649,0,1,0,1,0,0,0,0,False,True,False,False
17.395714285714288,0.7536338999753635,1.5,1217.7,1217.7,0.765,2.0,False,andijan,0.3645450849963045,khiva_andijan,1555,16.92,2025-12-23,1.8795365588009632,0,1,0,0,0,1,0,0,False,False,False,True
6.696250000000001,0.939985066268434,1.2,535.7,535.7,0.7200000000000001,2.0,False,andijan,0.404685259940265,samarkand_andijan,1555,6.89,2025-12-23,0.9535454845437064,0,1,0,1,0,0,0,0,False,False,False,True
12.44,0.330117899249732,2.0,746.4,746.4,1.0,2.0,False,termez,0.2480176848874598,fergana_termez,1555,12.6,2025-12-23,1.1288889141193381,0,1,0,0,0,0,1,0,False,False,False,True
14.206666666666669,1.0,1.0,1065.5,1065.5,0.9,2.0,False,nukus,0.33875,tashkent_nukus,1554,16.1,2025-12-23,1.6515124965524592,0,1,0,0,1,0,0,0,False,False,False,True
16.954285714285714,0.7472194135490394,1.5,1186.8,1186.8,0.765,2.0,False,urgench,0.4337829120323559,andijan_urgench,1555,15.05,2025-12-23,2.122146061928217,0,1,0,0,0,1,0,0,False,False,False,True
17.395714285714288,0.7536338999753635,1.5,1217.7,1217.7,0.9,2.0,False,andijan,0.3442950849963045,khiva_andijan,1555,17.04,2025-12-23,1.8795365588009632,0,1,0,0,0,1,0,0,False,False,False,True
7.416,1.0,1.0,556.2,556.2,0.63,2.0,False,bukhara,0.4953125,tashkent_bukhara,1555,8.2,2025-12-23,0.9756827402805001,0,1,0,0,1,0,0,0,False,False,False,True
2.857142857142857,0.3333333333333333,1.5,200.0,200.0,0.765,1.0,False,fergana,0.3015,bukhara_fergana,1554,2.72,2025-12-23,0.34091046537740405,0,1,0,0,0,1,0,0,False,False,True,False
5.4775,0.8153811045184847,1.2,438.2,438.2,0.9,1.0,False,termez,0.2763071656777727,bukhara_termez,1555,6.21,2025-12-23,0.7591338877765478,0,1,0,1,0,0,0,0,False,True,False,False
12.942666666666668,1.0,1.0,970.7,970.7,0.9,2.0,False,khiva,0.33875,tashkent_khiva,1555,14.45,2025-12-23,1.503471462789413,0,1,0,0,1,0,0,0,False,False,False,True
2.5,0.0,1.2,200.0,200.0,0.7200000000000001,1.0,False,fergana,0.2027499999999999,bukhara_fergana,1554,2.5,2025-12-23,0.34091046537740405,0,1,0,1,0,0,0,0,False,False,True,False
3.333333333333333,0.6,2.0,200.0,200.0,1.0,1.0,False,fergana,0.2767999999999999,bukhara_fergana,1554,3.69,2025-12-23,0.34091046537740405,0,1,0,0,0,0,1,0,False,True,False,False
3.076923076923077,0.3333333333333333,1.8,200.0,200.0,0.8,2.0,False,fergana,0.2935,nukus_fergana,1554,2.96,2025-12-23,0.3092886560451123,0,1,0,0,0,0,0,1,False,False,False,True
7.534285714285714,0.4311717861205915,3.0,527.4,527.4,0.81,2.0,False,namangan,0.3761757679180887,samarkand_namangan,1555,10.31,2025-12-23,1.1874441879046187,0,0,1,0,0,1,0,0,False,True,False,False
15.824,1.0,1.0,1186.8,1186.8,0.9,2.0,False,urgench,0.33875,andijan_urgench,1555,19.04,2025-12-23,2.122146061928217,0,1,0,0,1,0,0,0,False,False,False,True
10.798571428571428,0.6031221060986903,1.5,755.9,755.8999999999999,0.9,2.0,False,termez,0.2879683159148035,namangan_termez,1554,9.91,2025-12-23,1.152604735651088,0,1,0,0,0,1,0,0,False,False,False,True
2.025,0.19,1.2,162.0,162.0,0.7200000000000001,1.0,False,urgench,0.2877999999999999,nukus_urgench,1554,2.33,2025-12-23,0.2853590794861476,0,1,0,1,0,0,0,0,False,True,False,False
16.708571428571428,0.7435020519835841,1.5,1169.6,1169.6,0.9,2.0,False,urgench,0.3090253077975375,namangan_urgench,1555,16.17,2025-12-23,2.0438267820568887,0,1,0,0,0,1,0,0,False,False,False,True
10.357333333333331,1.0,1.0,776.8,776.8,0.9,1.0,False,nukus,0.38,samarkand_nukus,1555,13.1,2025-12-23,1.4089601265145717,0,1,0,0,1,0,0,0,False,True,False,False
3.333333333333333,0.6,5.0,200.0,200.0,0.16,2.0,True,fergana,0.695,bukhara_fergana,1554,4.28,2025-12-23,0.4655918035841956,1,0,1,0,0,0,1,0,False,False,True,False
2.857142857142857,0.3333333333333333,1.5,200.0,200.0,0.9,1.0,False,fergana,0.2249999999999999,khiva_fergana,1555,2.76,2025-12-23,0.30778064784211606,0,1,0,0,0,1,0,0,False,False,True,False
18.74714285714285,0.7713937361883716,4.5,1312.3,1312.3,0.34,4.0,True,andijan,0.6632090604282557,nukus_andijan,1555,22.31,2025-12-23,2.7277066044488336,0,0,1,0,0,1,0,0,False,False,False,True
12.524,1.0,1.0,939.3,939.3,0.63,2.0,False,urgench,0.531875,tashkent_urgench,1554,14.52,2025-12-23,1.6465690875530408,0,1,0,0,1,0,0,0,False,False,False,True
2.5,0.0,1.2,200.0,200.0,0.9,1.0,False,fergana,0.1765,nukus_fergana,1554,2.39,2025-12-23,0.3092886560451123,0,1,0,1,0,0,0,0,False,False,True,False
16.3,1.0,1.2,1304.0,1304.0,0.9,2.0,False,namangan,0.31525,nukus_namangan,1554,16.5,2025-12-23,1.9807588052711378,0,1,0,1,0,0,0,0,False,False,False,True
2.6666666666666665,0.75,1.0,200.0,200.0,0.9,1.0,False,fergana,0.2825,bukhara_fergana,1554,3.28,2025-12-23,0.34091046537740405,0,1,0,0,1,0,0,0,False,True,False,False
7.032,1.0,3.0,527.4,527.4,0.54,4.0,True,namangan,0.615625,samarkand_namangan,1555,10.92,2025-12-23,1.1874441879046187,0,0,1,0,1,0,0,0,False,False,False,True
8.113846153846154,0.4311717861205915,1.8,527.4,527.4,0.8,1.0,False,namangan,0.3216757679180887,samarkand_namangan,1555,8.1,2025-12-23,0.9372457579680498,0,1,0,0,0,0,0,1,False,True,False,False
2.41875,0.0325,3.6,193.5,193.5,0.425,0.0,True,nukus,0.468125,khiva_nukus,1553,3.3,2025-12-23,0.38025304528184295,0,0,1,1,0,0,0,0,True,False,False,False
3.333333333333333,0.6,3.0,200.0,200.0,0.2,0.0,True,termez,0.545,khiva_termez,1554,3.18,2025-12-23,0.30151833445891346,0,1,0,0,0,0,1,0,True,False,False,False
2.5,0.0,3.6,200.0,200.0,0.425,0.0,True,fergana,0.452,khiva_fergana,1555,3.13,2025-12-23,0.39650770072375785,0,0,1,1,0,0,0,0,True,False,False,False
7.652857142857144,0.4399850662684338,1.5,535.7,535.7,0.81,2.0,False,andijan,0.3197477599402651,samarkand_andijan,1555,7.27,2025-12-23,0.9535454845437064,0,1,0,0,0,1,0,0,False,False,False,True
14.45076923076923,0.6806132226125838,5.0,939.3,939.3,0.21,4.0,True,urgench,0.7710919833918877,tashkent_urgench,1554,16.93,2025-12-23,2.123608983844054,0,0,1,0,0,0,0,1,False,False,False,True
0.98,0.608,1.2,78.4,78.4,0.9,2.0,False,namangan,0.2564499999999999,fergana_namangan,1552,0.99,2025-12-23,0.12273081083060884,0,1,0,1,0,0,0,0,False,False,False,True
19.78,0.5786990225817323,2.0,1186.8,1186.8,1.0,1.0,False,urgench,0.2736048533872598,andijan_urgench,1555,22.76,2025-12-23,2.122146061928217,0,1,0,0,0,0,1,0,False,True,False,False
3.333333333333333,0.6,3.0,200.0,200.0,0.2,1.0,True,fergana,0.536,bukhara_fergana,1554,3.74,2025-12-23,0.34091046537740405,0,1,0,0,0,0,1,0,False,True,False,False
15.824,1.0,3.0,1186.8,1186.8,0.54,4.0,True,urgench,0.64375,andijan_urgench,1555,24.21,2025-12-23,2.7595971223033904,0,0,1,0,1,0,0,0,False,False,False,True
17.303076923076922,0.7332622032542011,1.8,1124.7,1124.7,0.8,1.0,False,urgench,0.3831893304881301,fergana_urgench,1555,18.12,2025-12-23,1.9463682306387748,0,1,0,0,0,0,0,1,False,True,False,False
15.22125,1.0,3.6,1217.7,1217.7,0.45,4.0,True,andijan,0.59575,khiva_andijan,1555,20.32,2025-12-23,2.3319192803765323,0,0,1,1,0,0,0,0,False,False,False,True
15.594666666666663,1.0,1.0,1169.6,1169.6,0.63,1.0,False,urgench,0.41,namangan_urgench,1555,20.13,2025-12-23,2.0438267820568887,0,1,0,0,1,0,0,0,False,True,False,False
3.333333333333333,0.6,2.0,200.0,200.0,1.0,1.0,False,fergana,0.3002,bukhara_fergana,1554,3.58,2025-12-23,0.34091046537740405,0,1,0,0,0,0,1,0,False,True,False,False
16.954285714285714,0.7472194135490394,4.5,1186.8,1186.8,0.36,4.0,True,urgench,0.6545829120323559,andijan_urgench,1555,21.11,2025-12-23,2.7595971223033904,0,0,1,0,0,1,0,0,False,False,False,True
21.871666666666663,0.6189895603139526,2.0,1312.3,1312.3,0.7,2.0,False,andijan,0.3888484340470928,nukus_andijan,1555,22.87,2025-12-23,2.00150614361147,0,1,0,0,0,0,1,0,False,False,False,True
6.741538461538461,0.3153811045184846,1.8,438.2,438.2,0.99,1.0,False,termez,0.2811071656777726,bukhara_termez,1555,6.73,2025-12-23,0.7591338877765478,0,1,0,0,0,0,0,1,False,True,False,False
2.857142857142857,0.3333333333333333,1.5,200.0,200.0,0.9,2.0,False,fergana,0.2474999999999999,nukus_fergana,1554,2.7,2025-12-23,0.3092886560451123,0,1,0,0,0,1,0,0,False,False,False,True
8.241538461538463,0.4399850662684338,2.7,535.7,535.7,0.3,2.0,True,andijan,0.5312477599402651,samarkand_andijan,1555,7.62,2025-12-23,0.9535454845437064,0,1,0,0,0,0,0,1,False,False,False,True
2.5,0.0,1.2,200.0,200.0,0.9,1.0,False,fergana,0.1764999999999999,bukhara_fergana,1554,2.78,2025-12-23,0.34091046537740405,0,1,0,1,0,0,0,0,False,True,False,False
14.62,1.0,1.2,1169.6,1169.6,0.7200000000000001,2.0,False,urgench,0.377125,namangan_urgench,1555,14.4,2025-12-23,2.0438267820568887,0,1,0,1,0,0,0,0,False,False,False,True
3.333333333333333,0.6,2.0,200.0,200.0,0.7,1.0,False,fergana,0.3349999999999999,bukhara_fergana,1554,3.35,2025-12-23,0.34091046537740405,0,1,0,0,0,0,1,0,False,False,True,False
4.993846153846154,0.0757855822550832,5.0,324.6,324.6,0.24,4.0,True,fergana,0.6188678373382624,tashkent_fergana,1555,6.14,2025-12-23,0.65054618123249,0,0,1,0,0,0,0,1,False,False,False,True
2.6666666666666665,0.75,3.0,200.0,200.0,0.51,0.0,True,termez,0.53875,khiva_termez,1554,3.97,2025-12-23,0.38566057868335385,0,0,1,0,1,0,0,0,True,False,False,False
20.295,0.5893898332922723,3.0,1217.7,1217.7,0.1399999999999999,0.0,True,andijan,0.5584084749938408,khiva_andijan,1555,20.88,2025-12-23,1.8795365588009632,0,1,0,0,0,0,1,0,True,False,False,False
10.357333333333331,1.0,1.0,776.8,776.8,0.9,2.0,False,nukus,0.41375,samarkand_nukus,1555,11.85,2025-12-23,1.4089601265145717,0,1,0,0,1,0,0,0,False,False,False,True
2.857142857142857,0.3333333333333333,1.5,200.0,200.0,0.765,1.0,False,fergana,0.3015,bukhara_fergana,1554,2.57,2025-12-23,0.34091046537740405,0,1,0,0,0,1,0,0,False,False,True,False
2.7,0.676,2.0,162.0,162.0,1.0,2.0,False,urgench,0.3466999999999999,nukus_urgench,1554,2.72,2025-12-23,0.2853590794861476,0,1,0,0,0,0,1,0,False,False,False,True
2.5,0.0,1.2,200.0,200.0,0.9,0.0,False,termez,0.1652499999999999,khiva_termez,1554,2.46,2025-12-23,0.30151833445891346,0,1,0,1,0,0,0,0,True,False,False,False
7.303333333333333,0.1236,5.0,438.2,438.2,0.1399999999999999,4.0,True,termez,0.62854,bukhara_termez,1555,9.53,2025-12-23,1.01902120875177,1,0,1,0,0,0,1,0,False,False,False,True
17.395714285714288,0.7536338999753635,2.25,1217.7,1217.7,0.36,0.0,True,andijan,0.4755450849963045,khiva_andijan,1555,16.91,2025-12-23,1.8795365588009632,0,1,0,0,0,1,0,0,True,False,False,False
4.637142857142858,0.0757855822550832,1.5,324.6,324.6,0.765,1.0,False,fergana,0.2336178373382625,tashkent_fergana,1555,4.52,2025-12-23,0.5003109520979795,0,1,0,0,0,1,0,0,False,False,True,False
3.333333333333333,0.6,2.0,200.0,200.0,1.0,1.0,False,urgench,0.3002,khiva_urgench,1554,3.82,2025-12-23,0.3572630669722391,0,1,0,0,0,0,1,0,False,True,False,False
1.206153846153846,0.7386666666666667,1.8,78.4,78.4,0.6400000000000001,2.0,False,namangan,0.3943,fergana_namangan,1552,1.13,2025-12-23,0.12273081083060884,0,1,0,0,0,0,0,1,False,False,False,True
8.79,0.0519529768676525,2.0,527.4,527.4,1.0,2.0,False,namangan,0.2355429465301478,samarkand_namangan,1555,9.04,2025-12-23,0.9372457579680498,0,1,0,0,0,0,1,0,False,False,False,True
11.74125,1.0,1.2,939.3,939.3,0.7200000000000001,1.0,False,urgench,0.4093,tashkent_urgench,1554,13.25,2025-12-23,1.6465690875530408,0,1,0,1,0,0,0,0,False,True,False,False
3.8373333333333335,0.8262682418346073,3.0,287.8,287.8,0.54,4.0,True,namangan,0.5426902362751911,tashkent_namangan,1550,6.03,2025-12-23,0.583954691714602,0,0,1,0,1,0,0,0,False,False,False,True
7.945714285714287,0.4606256742179073,1.5,556.2,556.2,0.765,2.0,False,bukhara,0.3205938511326861,tashkent_bukhara,1555,7.37,2025-12-23,0.9756827402805001,0,1,0,0,0,1,0,0,False,False,False,True
2.3142857142857145,0.46,1.5,162.0,162.0,0.765,1.0,False,urgench,0.35911,nukus_urgench,1554,2.32,2025-12-23,0.2853590794861476,0,1,0,0,0,1,0,0,False,True,False,False
2.857142857142857,0.3333333333333333,1.5,200.0,200.0,0.765,1.0,False,fergana,0.28395,bukhara_fergana,1554,2.96,2025-12-23,0.34091046537740405,0,1,0,0,0,1,0,0,False,True,False,False
3.076923076923077,0.3333333333333333,1.8,200.0,200.0,0.99,1.0,False,fergana,0.2838,bukhara_fergana,1554,3.26,2025-12-23,0.34091046537740405,0,1,0,0,0,0,0,1,False,True,False,False
8.79,0.0519529768676525,5.0,527.4,527.4,0.1399999999999999,2.0,True,namangan,0.6267929465301478,samarkand_namangan,1555,12.56,2025-12-23,1.1874441879046187,1,0,1,0,0,0,1,0,False,True,False,False
14.996,1.0,3.0,1124.7,1124.7,0.51,2.0,True,urgench,0.6174999999999999,fergana_urgench,1555,24.23,2025-12-23,2.7158063906316534,0,0,1,0,1,0,0,0,False,True,False,False
7.416,1.0,1.0,556.2,556.2,0.9,2.0,False,bukhara,0.385625,tashkent_bukhara,1555,8.98,2025-12-23,0.9756827402805001,0,1,0,0,1,0,0,0,False,False,False,True
9.27,0.1010427903631787,5.0,556.2,556.2,0.16,2.0,True,bukhara,0.6111564185544768,tashkent_bukhara,1555,12.69,2025-12-23,1.2760416409548523,1,0,1,0,0,0,1,0,False,True,False,False
17.303076923076922,0.7332622032542011,5.0,1124.7,1124.7,0.24,2.0,True,urgench,0.7309893304881302,fergana_urgench,1555,20.51,2025-12-23,2.7158063906316534,0,0,1,0,0,0,0,1,False,False,True,False
8.79,0.0519529768676525,2.0,527.4,527.4,0.7,1.0,False,namangan,0.2587929465301479,samarkand_namangan,1555,9.37,2025-12-23,0.9372457579680498,0,1,0,0,0,0,1,0,False,True,False,False
17.497333333333334,1.0,3.0,1312.3,1312.3,0.54,4.0,True,andijan,0.64375,nukus_andijan,1555,26.27,2025-12-23,2.7277066044488336,0,0,1,0,1,0,0,0,False,False,False,True
1.0442857142857145,0.7563333333333333,4.5,73.1,73.1,0.36,4.0,True,fergana,0.65595,andijan_fergana,1552,1.26,2025-12-23,0.14418168664242648,0,0,1,0,0,1,0,0,False,False,False,True
12.946666666666664,0.3563336766220391,5.0,776.8,776.8,0.1399999999999999,2.0,True,nukus,0.6724500514933058,samarkand_nukus,1555,18.15,2025-12-23,1.67816185734787,1,0,1,0,0,0,1,0,False,True,False,False
10.798571428571428,0.6031221060986903,1.5,755.9,755.8999999999999,0.9,2.0,False,termez,0.2879683159148035,namangan_termez,1554,10.02,2025-12-23,1.152604735651088,0,1,0,0,0,1,0,0,False,False,False,True
14.45076923076923,0.6806132226125838,1.8,939.3,939.3,0.99,2.0,False,urgench,0.3885419833918875,tashkent_urgench,1554,13.42,2025-12-23,1.6465690875530408,0,1,0,0,0,0,0,1,False,False,False,True
4.993846153846154,0.0757855822550832,5.0,324.6,324.6,0.21,2.0,True,fergana,0.6038678373382625,tashkent_fergana,1555,6.11,2025-12-23,0.65054618123249,0,0,1,0,0,0,0,1,False,False,True,False
1.12,0.7386666666666667,4.5,78.4,78.4,0.36,4.0,True,namangan,0.6533,fergana_namangan,1552,1.42,2025-12-23,0.16001505780064487,0,0,1,0,0,1,0,0,False,False,False,True
4.604615384615385,0.0023333333333332,1.8,299.3,299.3,0.99,1.0,False,bukhara,0.2341499999999999,samarkand_bukhara,1553,4.61,2025-12-23,0.500900942066649,0,1,0,0,0,0,0,1,False,True,False,False
4.0575,0.5757855822550833,1.2,324.6,324.6,0.9,1.0,False,fergana,0.2328678373382625,tashkent_fergana,1555,4.24,2025-12-23,0.5003109520979795,0,1,0,1,0,0,0,0,False,False,True,False
13.418571428571427,0.6806132226125838,3.0,939.3,939.3,0.81,4.0,False,urgench,0.4810919833918876,tashkent_urgench,1554,17.06,2025-12-23,2.123608983844054,0,0,1,0,0,1,0,0,False,False,False,True
3.333333333333333,0.6,2.0,200.0,200.0,0.7,1.0,False,fergana,0.35,bukhara_fergana,1554,3.35,2025-12-23,0.34091046537740405,0,1,0,0,0,0,1,0,False,False,True,False
2.025,0.19,1.2,162.0,162.0,0.9,1.0,False,urgench,0.2184999999999999,nukus_urgench,1554,2.19,2025-12-23,0.2853590794861476,0,1,0,1,0,0,0,0,False,True,False,False
2.976923076923077,0.355,1.8,193.5,193.5,0.99,2.0,False,nukus,0.3397,khiva_nukus,1553,2.85,2025-12-23,0.2968218837998898,0,1,0,0,0,0,0,1,False,False,False,True
2.857142857142857,0.3333333333333333,1.5,200.0,200.0,0.765,1.0,False,fergana,0.27225,bukhara_fergana,1554,2.71,2025-12-23,0.34091046537740405,0,1,0,0,0,1,0,0,False,False,True,False
3.5975,0.3050729673384295,1.2,287.8,287.8,0.9,2.0,False,namangan,0.2110109451007644,tashkent_namangan,1550,3.55,2025-12-23,0.4422321588591372,0,1,0,1,0,0,0,0,False,False,False,True
15.221428571428572,0.7184420459877991,4.5,1065.5,1065.5,0.34,4.0,True,nukus,0.6552663068981699,tashkent_nukus,1554,18.05,2025-12-23,2.009015049262232,0,0,1,0,0,1,0,0,False,False,False,True
6.696250000000001,0.939985066268434,1.2,535.7,535.7,0.7200000000000001,2.0,False,andijan,0.3681227599402651,samarkand_andijan,1555,6.76,2025-12-23,0.9535454845437064,0,1,0,1,0,0,0,0,False,False,False,True
4.796666666666667,0.4244,5.0,287.8,287.8,0.1399999999999999,4.0,True,namangan,0.6736599999999999,tashkent_namangan,1550,6.37,2025-12-23,0.583954691714602,1,0,1,0,0,0,1,0,False,False,False,True
9.27,0.1010427903631787,5.0,556.2,556.2,0.16,2.0,True,bukhara,0.6291564185544768,tashkent_bukhara,1555,13.58,2025-12-23,1.2760416409548523,1,0,1,0,0,0,1,0,False,True,False,False
11.483076923076922,0.5980707395498392,1.8,746.4,746.4,0.99,1.0,False,termez,0.2767106109324758,fergana_termez,1555,10.74,2025-12-23,1.1288889141193381,0,1,0,0,0,0,0,1,False,False,True,False
0.98,0.608,1.2,78.4,78.4,0.9,1.0,False,namangan,0.2376999999999999,fergana_namangan,1552,0.94,2025-12-23,0.12273081083060884,0,1,0,1,0,0,0,0,False,False,True,False
4.0575,0.5757855822550833,1.2,324.6,324.6,0.7200000000000001,1.0,False,fergana,0.2891178373382624,tashkent_fergana,1555,4.13,2025-12-23,0.5003109520979795,0,1,0,1,0,0,0,0,False,False,True,False
