expected_time_no_traffic,vehicle_distance_mismatch,vehicle_traffic_stress,distance_km,vehicle_time_efficiency,traffic_weather_risk,is_peak_hour,destination_city,operational_stress_index,route_id,route_frequency,delivery_time_hours,order_date,is_heavy_traffic_truck,traffic_level_medium,vehicle_type_car,vehicle_type_motorcycle,vehicle_type_pickup,vehicle_type_truck,vehicle_type_van,weather_clear,weather_clouds,weather_haze,weather_mist,route_traffic_volatility,destination_city_encoded,route_id_encoded
4.604615384615385,0.0023333333333332,2.7,299.3,0.3,1.0,1,bukhara,0.44535,samarkand_bukhara,1553,4.9,2025-12-26,0,0,0,0,0,0,1,0,1,0,0,0.5009009420666494,1,28
7.652857142857144,0.4399850662684338,1.5,535.7,0.9,2.0,0,andijan,0.2972477599402651,samarkand_andijan,1555,7.18,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,0.9535454845437068,0,27
4.993846153846154,0.0757855822550832,1.8,324.6,0.99,1.0,0,fergana,0.1983678373382624,tashkent_fergana,1555,4.5,2025-12-26,0,0,0,0,0,0,1,0,0,1,0,0.50031095209798,2,37
16.392307692307693,0.7184420459877991,1.8,1065.5,0.8,2.0,0,nukus,0.3512663068981698,tashkent_nukus,1554,15.25,2025-12-26,0,0,0,0,0,0,1,0,0,0,1,1.6515124965524606,5,40
8.241538461538463,0.4399850662684338,2.7,535.7,0.3,2.0,1,andijan,0.497497759940265,samarkand_andijan,1555,7.97,2025-12-26,0,0,0,0,0,0,1,0,0,0,1,0.9535454845437068,0,27
2.6666666666666665,0.75,1.0,200.0,0.63,2.0,0,termez,0.396875,khiva_termez,1554,2.94,2025-12-26,0,0,0,1,0,0,0,0,0,0,1,0.3015183344589135,7,18
15.594666666666663,1.0,1.0,1169.6,0.63,1.0,0,urgench,0.488,namangan_urgench,1555,19.06,2025-12-26,0,0,0,1,0,0,0,0,1,0,0,2.043826782056887,8,21
6.26,0.3153811045184846,4.5,438.2,0.34,2.0,1,termez,0.6083071656777727,bukhara_termez,1555,8.22,2025-12-26,0,1,0,0,1,0,0,0,1,0,0,1.0190212087517698,7,9
4.184285714285714,0.0236666666666667,1.5,292.9,0.765,2.0,0,samarkand,0.25505,tashkent_samarkand,1555,3.97,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,0.5045728230755522,6,41
20.295,0.5893898332922723,2.0,1217.7,1.0,2.0,0,andijan,0.2869084749938408,khiva_andijan,1555,20.24,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,1.879536558800963,0,14
3.66125,0.3171730966200067,3.6,292.9,0.425,2.0,1,samarkand,0.510825964493001,tashkent_samarkand,1555,5.39,2025-12-26,0,1,1,0,0,0,0,0,1,0,0,0.6823743217808731,6,41
13.867142857142856,0.6909446790975585,1.5,970.7,0.765,0.0,0,khiva,0.3258917018646338,tashkent_khiva,1555,13.31,2025-12-26,0,0,0,0,1,0,0,1,0,0,0,1.5034714627894117,3,38
4.604615384615385,0.0023333333333332,1.8,299.3,0.99,1.0,0,bukhara,0.2341499999999999,samarkand_bukhara,1553,4.78,2025-12-26,0,0,0,0,0,0,1,0,1,0,0,0.5009009420666494,1,28
7.292307692307692,0.3670886075949367,1.8,474.0,0.8,1.0,0,fergana,0.2985632911392405,samarkand_fergana,1554,6.84,2025-12-26,0,0,0,0,0,0,1,0,0,1,0,0.83771955725196,2,29
15.655,0.4676887043543064,5.0,939.3,0.1399999999999999,2.0,1,urgench,0.6999533056531458,tashkent_urgench,1554,22.64,2025-12-26,1,1,0,0,0,1,0,0,1,0,0,2.123608983844053,8,43
12.598333333333333,0.3385368434978171,2.0,755.9,1.0,2.0,0,termez,0.2492805265246725,namangan_termez,1554,12.59,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,1.152604735651087,7,20
16.236,1.0,3.0,1217.7,0.51,4.0,1,andijan,0.5762499999999999,khiva_andijan,1555,24.78,2025-12-26,0,1,0,1,0,0,0,0,0,0,1,2.3319192803765323,0,14
3.5975,0.3050729673384295,1.2,287.8,0.7200000000000001,2.0,0,namangan,0.2728859451007644,tashkent_namangan,1550,3.67,2025-12-26,0,0,1,0,0,0,0,0,0,0,1,0.442232158859137,4,39
6.771428571428571,0.3670886075949367,1.5,474.0,0.9,1.0,0,fergana,0.2525632911392405,samarkand_fergana,1554,6.35,2025-12-26,0,0,0,0,1,0,0,0,0,1,0,0.83771955725196,2,29
13.31875,1.0,3.6,1065.5,0.45,4.0,1,nukus,0.59575,tashkent_nukus,1554,16.81,2025-12-26,0,1,1,0,0,0,0,0,0,0,1,2.0090150492622314,5,40
4.604615384615385,0.0023333333333332,3.6,299.3,0.6400000000000001,2.0,0,bukhara,0.42335,samarkand_bukhara,1553,6.09,2025-12-26,0,1,0,0,0,0,1,0,1,0,0,0.6602347519887762,1,28
13.418571428571427,0.6806132226125838,1.5,939.3,0.9,1.0,0,urgench,0.2860919833918875,tashkent_urgench,1554,13.95,2025-12-26,0,0,0,0,1,0,0,0,1,0,0,1.6465690875530403,8,43
3.333333333333333,0.6,2.0,200.0,1.0,2.0,0,termez,0.31775,khiva_termez,1554,3.2,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,0.3015183344589135,7,18
12.524,1.0,1.0,939.3,0.9,2.0,0,urgench,0.33875,tashkent_urgench,1554,14.71,2025-12-26,0,0,0,1,0,0,0,0,0,0,1,1.6465690875530403,8,43
4.0575,0.5757855822550833,1.2,324.6,0.7200000000000001,2.0,0,fergana,0.3134928373382625,tashkent_fergana,1555,4.22,2025-12-26,0,0,1,0,0,0,0,0,0,0,1,0.50031095209798,2,37
14.346666666666666,0.4191449814126394,5.0,860.8,0.1399999999999999,2.0,1,termez,0.6638717472118959,urgench_termez,1555,19.61,2025-12-26,1,1,0,0,0,1,0,0,1,0,0,1.942062807821119,7,44
13.418571428571427,0.6806132226125838,1.5,939.3,0.765,2.0,0,urgench,0.3535919833918876,tashkent_urgench,1554,12.75,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,1.6465690875530403,8,43
1.1246153846153846,0.7563333333333333,1.8,73.1,0.99,1.0,0,fergana,0.30045,andijan_fergana,1552,1.02,2025-12-26,0,0,0,0,0,0,1,0,0,1,0,0.1104951328548823,2,0
4.988333333333333,0.4014,2.0,299.3,0.7,1.0,0,bukhara,0.32921,samarkand_bukhara,1553,5.44,2025-12-26,0,0,0,0,0,1,0,0,1,0,0,0.5009009420666494,1,28
2.6666666666666665,0.75,1.0,200.0,0.9,1.0,0,fergana,0.27,bukhara_fergana,1554,3.23,2025-12-26,0,0,0,1,0,0,0,0,0,1,0,0.3409104653774038,2,5
7.292307692307692,0.3670886075949367,1.8,474.0,0.8,1.0,0,fergana,0.3120632911392405,samarkand_fergana,1554,7.52,2025-12-26,0,0,0,0,0,0,1,0,1,0,0,0.83771955725196,2,29
2.6666666666666665,0.75,1.0,200.0,0.9,2.0,0,fergana,0.30125,nukus_fergana,1554,3.09,2025-12-26,0,0,0,1,0,0,0,0,0,0,1,0.3092886560451122,2,23
2.6666666666666665,0.75,1.0,200.0,0.63,2.0,0,fergana,0.396875,nukus_fergana,1554,3.07,2025-12-26,0,0,0,1,0,0,0,0,0,0,1,0.3092886560451122,2,23
2.58,0.7416020671834626,2.0,193.5,0.81,0.0,0,nukus,0.3924903100775194,khiva_nukus,1553,3.9,2025-12-26,0,1,0,1,0,0,0,1,0,0,0,0.3802530452818429,5,17
12.13375,1.0,3.6,970.7,0.425,4.0,1,khiva,0.6301249999999999,tashkent_khiva,1555,15.7,2025-12-26,0,1,1,0,0,0,0,0,0,0,1,2.055091212269686,3,38
2.5,0.0,1.2,200.0,0.9,1.0,0,fergana,0.1465,nukus_fergana,1554,2.43,2025-12-26,0,0,1,0,0,0,0,0,0,1,0,0.3092886560451122,2,23
2.41875,0.0325,3.6,193.5,0.425,0.0,1,nukus,0.456875,khiva_nukus,1553,3.07,2025-12-26,0,1,1,0,0,0,0,1,0,0,0,0.3802530452818429,5,17
4.0575,0.5757855822550833,1.2,324.6,0.9,2.0,0,fergana,0.2516178373382625,tashkent_fergana,1555,4.15,2025-12-26,0,0,1,0,0,0,0,0,0,0,1,0.50031095209798,2,37
2.16,0.691358024691358,1.5,162.0,0.6,2.0,1,urgench,0.4774537037037037,nukus_urgench,1554,2.59,2025-12-26,0,0,0,1,0,0,0,0,0,0,1,0.2853590794861477,8,26
4.275714285714286,0.0023333333333332,4.5,299.3,0.34,2.0,1,bukhara,0.5613499999999999,samarkand_bukhara,1553,5.47,2025-12-26,0,1,0,0,1,0,0,0,1,0,0,0.6602347519887762,1,28
2.58,0.7416020671834626,1.0,193.5,0.63,0.0,0,nukus,0.3956153100775194,khiva_nukus,1553,2.9,2025-12-26,0,0,0,1,0,0,0,1,0,0,0,0.2968218837998896,5,17
2.3142857142857145,0.46,1.5,162.0,0.9,1.0,0,urgench,0.2962,nukus_urgench,1554,2.32,2025-12-26,0,0,0,0,1,0,0,0,1,0,0,0.2853590794861477,8,26
2.5,0.0,3.6,200.0,0.425,0.0,1,termez,0.452,khiva_termez,1554,3.28,2025-12-26,0,1,1,0,0,0,0,1,0,0,0,0.3856605786833537,7,18
13.418571428571427,0.6806132226125838,1.5,939.3,0.765,2.0,0,urgench,0.4237919833918875,tashkent_urgench,1554,12.71,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,1.6465690875530403,8,43
19.78,0.5786990225817323,2.0,1186.8,1.0,2.0,0,urgench,0.2853048533872598,andijan_urgench,1555,20.15,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,2.122146061928217,8,3
21.73333333333333,0.6165644171779141,2.0,1304.0,0.7,2.0,0,namangan,0.3884846625766871,nukus_namangan,1554,20.85,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,1.9807588052711391,4,24
5.925,0.8670886075949368,1.2,474.0,0.9,1.0,0,fergana,0.2840632911392405,samarkand_fergana,1554,6.65,2025-12-26,0,0,1,0,0,0,0,0,1,0,0,0.83771955725196,2,29
12.524,1.0,1.0,939.3,0.63,1.0,0,urgench,0.488,tashkent_urgench,1554,16.34,2025-12-26,0,0,0,1,0,0,0,0,1,0,0,1.6465690875530403,8,43
10.798571428571428,0.6031221060986903,1.5,755.9,0.765,2.0,0,termez,0.3419683159148035,namangan_termez,1554,9.59,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,1.152604735651087,7,20
5.4775,0.8153811045184847,2.4,438.2,0.81,4.0,0,termez,0.3940571656777726,bukhara_termez,1555,7.23,2025-12-26,0,1,1,0,0,0,0,0,0,0,1,1.0190212087517698,7,9
15.655,0.4676887043543064,2.0,939.3,1.0,2.0,0,urgench,0.3154533056531459,tashkent_urgench,1554,16.43,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,1.6465690875530403,8,43
7.292307692307692,0.3670886075949367,1.8,474.0,0.8,1.0,0,fergana,0.3120632911392405,samarkand_fergana,1554,7.2,2025-12-26,0,0,0,0,0,0,1,0,1,0,0,0.83771955725196,2,29
2.857142857142857,0.3333333333333333,1.5,200.0,0.9,1.0,0,fergana,0.261,nukus_fergana,1554,2.74,2025-12-26,0,0,0,0,1,0,0,0,0,1,0,0.3092886560451122,2,23
1.1616666666666666,1.0,3.0,69.7,0.2,2.0,1,namangan,0.605,andijan_namangan,1546,1.16,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,0.1063668127260022,4,1
4.637142857142858,0.0757855822550832,1.5,324.6,0.9,2.0,0,fergana,0.2088678373382624,tashkent_fergana,1555,4.14,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,0.50031095209798,2,37
2.025,0.19,1.2,162.0,0.7200000000000001,2.0,0,urgench,0.314125,nukus_urgench,1554,1.98,2025-12-26,0,0,1,0,0,0,0,0,0,0,1,0.2853590794861477,8,26
9.33,1.0,1.2,746.4,0.7200000000000001,2.0,0,termez,0.377125,fergana_termez,1555,9.03,2025-12-26,0,0,1,0,0,0,0,0,0,0,1,1.1288889141193388,7,12
4.275714285714286,0.0023333333333332,1.5,299.3,0.765,1.0,0,bukhara,0.2694,samarkand_bukhara,1553,4.57,2025-12-26,0,0,0,0,1,0,0,0,1,0,0,0.5009009420666494,1,28
4.988333333333333,0.4014,2.0,299.3,1.0,1.0,0,bukhara,0.27041,samarkand_bukhara,1553,5.39,2025-12-26,0,0,0,0,0,1,0,0,1,0,0,0.5009009420666494,1,28
12.524,1.0,3.0,939.3,0.51,2.0,1,urgench,0.5575,tashkent_urgench,1554,21.51,2025-12-26,0,1,0,1,0,0,0,0,1,0,0,2.123608983844053,8,43
10.662857142857142,0.5980707395498392,1.5,746.4,0.9,1.0,0,termez,0.2647106109324759,fergana_termez,1555,9.79,2025-12-26,0,0,0,0,1,0,0,0,0,1,0,1.1288889141193388,7,12
2.7,0.676,2.0,162.0,1.0,2.0,0,urgench,0.3466999999999999,nukus_urgench,1554,2.78,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,0.2853590794861477,8,26
2.025,0.19,1.2,162.0,0.9,1.0,0,urgench,0.2184999999999999,nukus_urgench,1554,2.18,2025-12-26,0,0,1,0,0,0,0,0,1,0,0,0.2853590794861477,8,26
18.62857142857143,0.7699386503067485,1.5,1304.0,0.765,2.0,0,namangan,0.3669907975460122,nukus_namangan,1554,16.89,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,1.9807588052711391,4,24
3.076923076923077,0.3333333333333333,1.8,200.0,0.8,2.0,0,termez,0.2935,khiva_termez,1554,2.94,2025-12-26,0,0,0,0,0,0,1,0,0,0,1,0.3015183344589135,7,18
4.427692307692308,0.0406666666666666,5.0,287.8,0.24,4.0,1,namangan,0.6135999999999999,tashkent_namangan,1550,5.55,2025-12-26,0,1,0,0,0,0,1,0,0,0,1,0.583954691714602,4,39
16.236,1.0,1.0,1217.7,0.63,2.0,0,andijan,0.4343749999999999,khiva_andijan,1555,17.96,2025-12-26,0,0,0,1,0,0,0,0,0,0,1,1.879536558800963,0,14
13.418571428571427,0.6806132226125838,1.5,939.3,0.9,1.0,0,urgench,0.3292919833918876,tashkent_urgench,1554,13.91,2025-12-26,0,0,0,0,1,0,0,0,1,0,0,1.6465690875530403,8,43
7.9,0.052,5.0,474.0,0.16,2.0,1,fergana,0.6128,samarkand_fergana,1554,10.23,2025-12-26,1,1,0,0,0,1,0,0,0,1,0,1.0253457795008192,2,29
2.7642857142857142,0.355,1.5,193.5,0.9,0.0,0,nukus,0.26425,khiva_nukus,1553,2.5,2025-12-26,0,0,0,0,1,0,0,1,0,0,0,0.2968218837998896,5,17
15.655,0.4676887043543064,2.0,939.3,1.0,2.0,0,urgench,0.2686533056531459,tashkent_urgench,1554,15.2,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,1.6465690875530403,8,43
3.990666666666667,0.8329435349148012,1.0,299.3,0.63,1.0,0,bukhara,0.4336915302372202,samarkand_bukhara,1553,5.01,2025-12-26,0,0,0,1,0,0,0,0,1,0,0,0.5009009420666494,1,28
2.857142857142857,0.3333333333333333,4.5,200.0,0.34,0.0,1,termez,0.5975,khiva_termez,1554,3.62,2025-12-26,0,1,0,0,1,0,0,1,0,0,0,0.3856605786833537,7,18
3.990666666666667,0.8329435349148012,1.0,299.3,0.63,1.0,0,bukhara,0.4336915302372202,samarkand_bukhara,1553,5.09,2025-12-26,0,0,0,1,0,0,0,0,1,0,0,0.5009009420666494,1,28
2.4923076923076923,0.46,1.8,162.0,0.6400000000000001,1.0,0,urgench,0.3822,nukus_urgench,1554,2.6,2025-12-26,0,0,0,0,0,0,1,0,1,0,0,0.2853590794861477,8,26
1.0442857142857145,0.7563333333333333,1.5,73.1,0.765,2.0,0,fergana,0.36495,andijan_fergana,1552,0.94,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,0.1104951328548823,2,0
2.857142857142857,0.3333333333333333,1.5,200.0,0.765,1.0,0,fergana,0.31905,bukhara_fergana,1554,3.0,2025-12-26,0,0,0,0,1,0,0,0,1,0,0,0.3409104653774038,2,5
3.74125,0.3317741396592048,1.2,299.3,0.81,1.0,0,bukhara,0.2487661209488806,samarkand_bukhara,1553,3.94,2025-12-26,0,0,1,0,0,0,0,0,1,0,0,0.5009009420666494,1,28
19.49333333333333,0.5725034199726402,5.0,1169.6,0.1399999999999999,4.0,1,urgench,0.7318755129958959,namangan_urgench,1555,24.57,2025-12-26,1,1,0,0,0,1,0,0,0,0,1,2.704792311871473,8,21
11.477333333333332,1.0,1.0,860.8,0.63,1.0,0,termez,0.488,urgench_termez,1555,15.15,2025-12-26,0,0,0,1,0,0,0,0,1,0,0,1.523126808065,7,44
14.05875,1.0,1.2,1124.7,0.7200000000000001,1.0,0,urgench,0.3624999999999999,fergana_urgench,1555,15.13,2025-12-26,0,0,1,0,0,0,0,0,1,0,0,1.9463682306387724,8,13
6.989999999999999,0.1612,2.0,419.4,1.0,1.0,0,urgench,0.23438,bukhara_urgench,1553,7.34,2025-12-26,0,0,0,0,0,1,0,0,1,0,0,0.7034348215264423,8,10
7.9,0.052,2.0,474.0,1.0,1.0,0,fergana,0.1945999999999999,samarkand_fergana,1554,9.09,2025-12-26,0,0,0,0,0,1,0,0,1,0,0,0.83771955725196,2,29
3.74125,0.3317741396592048,1.7999999999999998,299.3,0.5,1.0,1,bukhara,0.3682661209488807,samarkand_bukhara,1553,3.99,2025-12-26,0,0,1,0,0,0,0,0,1,0,0,0.5009009420666494,1,28
7.292307692307692,0.3670886075949367,2.7,474.0,0.3,1.0,1,fergana,0.5000632911392405,samarkand_fergana,1554,7.35,2025-12-26,0,0,0,0,0,0,1,0,1,0,0,0.83771955725196,2,29
15.824,1.0,3.0,1186.8,0.51,4.0,1,urgench,0.65125,andijan_urgench,1555,24.9,2025-12-26,0,1,0,1,0,0,0,0,0,0,1,2.759597122303389,8,3
2.857142857142857,0.3333333333333333,1.5,200.0,0.765,2.0,0,termez,0.3015,khiva_termez,1554,2.7,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,0.3015183344589135,7,18
1.12,0.7386666666666667,4.5,78.4,0.36,2.0,1,namangan,0.6308,fergana_namangan,1552,1.39,2025-12-26,0,1,0,0,1,0,0,0,0,1,0,0.1600150578006449,4,11
15.655,0.4676887043543064,5.0,939.3,0.16,4.0,1,urgench,0.7111533056531458,tashkent_urgench,1554,19.75,2025-12-26,1,1,0,0,0,1,0,0,0,0,1,2.123608983844053,8,43
4.275714285714286,0.0023333333333332,1.5,299.3,0.765,1.0,0,bukhara,0.2694,samarkand_bukhara,1553,4.56,2025-12-26,0,0,0,0,1,0,0,0,1,0,0,0.5009009420666494,1,28
7.945714285714287,0.4606256742179073,1.5,556.2,0.81,1.0,0,bukhara,0.3025938511326861,tashkent_bukhara,1555,7.83,2025-12-26,0,0,0,0,1,0,0,0,1,0,0,0.9756827402805008,1,36
3.076923076923077,0.3333333333333333,1.8,200.0,0.6400000000000001,1.0,0,fergana,0.347,nukus_fergana,1554,2.93,2025-12-26,0,0,0,0,0,0,1,0,0,1,0,0.3092886560451122,2,23
2.58,0.7416020671834626,1.0,193.5,0.63,0.0,0,nukus,0.3956153100775194,khiva_nukus,1553,3.12,2025-12-26,0,0,0,1,0,0,0,1,0,0,0,0.2968218837998896,5,17
20.06153846153846,0.7699386503067485,5.0,1304.0,0.21,4.0,1,namangan,0.7844907975460123,nukus_namangan,1554,25.02,2025-12-26,0,1,0,0,0,0,1,0,0,0,1,2.6016795574204115,4,24
16.3,1.0,2.4,1304.0,0.81,4.0,0,namangan,0.46675,nukus_namangan,1554,21.61,2025-12-26,0,1,1,0,0,0,0,0,0,0,1,2.6016795574204115,4,24
7.9,0.052,5.0,474.0,0.1399999999999999,2.0,1,fergana,0.6268,samarkand_fergana,1554,11.4,2025-12-26,1,1,0,0,0,1,0,0,1,0,0,1.0253457795008192,2,29
16.178333333333335,0.4849077984959308,2.0,970.7,1.0,2.0,0,khiva,0.3004861697743896,tashkent_khiva,1555,15.59,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,1.5034714627894117,3,38
3.076923076923077,0.3333333333333333,1.8,200.0,0.8,1.0,0,fergana,0.307,bukhara_fergana,1554,3.29,2025-12-26,0,0,0,0,0,0,1,0,1,0,0,0.3409104653774038,2,5
6.26,0.3153811045184846,1.5,438.2,0.765,2.0,0,termez,0.3426821656777727,bukhara_termez,1555,6.01,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,0.7591338877765479,7,9
2.7642857142857142,0.355,1.5,193.5,0.765,2.0,0,nukus,0.3486250000000001,khiva_nukus,1553,2.48,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,0.2968218837998896,5,17
13.418571428571427,0.6806132226125838,1.5,939.3,0.9,1.0,0,urgench,0.2860919833918875,tashkent_urgench,1554,13.61,2025-12-26,0,0,0,0,1,0,0,0,1,0,0,1.6465690875530403,8,43
21.73333333333333,0.6165644171779141,2.0,1304.0,1.0,2.0,0,namangan,0.337784662576687,nukus_namangan,1554,22.71,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,1.9807588052711391,4,24
12.942666666666668,1.0,1.0,970.7,0.9,0.0,0,khiva,0.3075,tashkent_khiva,1555,14.62,2025-12-26,0,0,0,1,0,0,0,1,0,0,0,1.5034714627894117,3,38
16.06714285714286,0.7332622032542011,1.5,1124.7,0.9,1.0,0,urgench,0.3371893304881301,fergana_urgench,1555,17.0,2025-12-26,0,0,0,0,1,0,0,0,1,0,0,1.9463682306387724,8,13
2.5,0.0,1.7999999999999998,200.0,0.5,2.0,1,fergana,0.30725,nukus_fergana,1554,2.46,2025-12-26,0,0,1,0,0,0,0,0,0,0,1,0.3092886560451122,2,23
14.45076923076923,0.6806132226125838,1.8,939.3,0.8,2.0,0,urgench,0.3455919833918875,tashkent_urgench,1554,13.84,2025-12-26,0,0,0,0,0,0,1,0,0,0,1,1.6465690875530403,8,43
16.40375,1.0,1.2,1312.3,0.7200000000000001,2.0,0,andijan,0.377125,nukus_andijan,1555,15.82,2025-12-26,0,0,1,0,0,0,0,0,0,0,1,2.0015061436114707,0,22
14.45076923076923,0.6806132226125838,1.8,939.3,0.99,1.0,0,urgench,0.3007919833918875,tashkent_urgench,1554,14.45,2025-12-26,0,0,0,0,0,0,1,0,1,0,0,1.6465690875530403,8,43
4.328,1.0,3.0,324.6,0.54,4.0,1,fergana,0.56875,tashkent_fergana,1555,6.35,2025-12-26,0,1,0,1,0,0,0,0,0,0,1,0.6505461812324896,2,37
2.857142857142857,0.3333333333333333,1.5,200.0,0.765,2.0,0,namangan,0.345375,bukhara_namangan,1554,2.67,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,0.3557260486002069,4,7
8.241538461538463,0.4399850662684338,1.8,535.7,0.99,1.0,0,andijan,0.299797759940265,samarkand_andijan,1555,8.18,2025-12-26,0,0,0,0,0,0,1,0,1,0,0,0.9535454845437068,0,27
0.9293333333333332,0.2826398852223816,3.0,69.7,0.54,4.0,1,namangan,0.4611459827833572,andijan_namangan,1546,1.34,2025-12-26,0,1,0,1,0,0,0,0,0,0,1,0.1336827725132032,4,1
15.655,0.4676887043543064,2.0,939.3,0.7,2.0,0,urgench,0.3301533056531459,tashkent_urgench,1554,15.34,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,1.6465690875530403,8,43
17.303076923076922,0.7332622032542011,5.0,1124.7,0.21,2.0,1,urgench,0.7384893304881303,fergana_urgench,1555,21.73,2025-12-26,0,1,0,0,0,0,1,0,0,1,0,2.715806390631653,8,13
4.0575,0.5757855822550833,2.4,324.6,0.81,4.0,0,fergana,0.3581178373382624,tashkent_fergana,1555,5.51,2025-12-26,0,1,1,0,0,0,0,0,0,0,1,0.6505461812324896,2,37
11.483076923076922,0.5980707395498392,3.6,746.4,0.6400000000000001,4.0,0,termez,0.4992106109324759,fergana_termez,1555,13.54,2025-12-26,0,1,0,0,0,0,1,0,0,0,1,1.502556820197498,7,12
7.652857142857144,0.4399850662684338,4.5,535.7,0.34,4.0,1,andijan,0.6134977599402651,samarkand_andijan,1555,8.97,2025-12-26,0,1,0,0,1,0,0,0,0,0,1,1.2047542756678946,0,27
3.8373333333333335,0.8262682418346073,1.0,287.8,0.9,2.0,0,namangan,0.3126902362751911,tashkent_namangan,1550,4.45,2025-12-26,0,0,0,1,0,0,0,0,0,0,1,0.442232158859137,4,39
21.871666666666663,0.6189895603139526,2.0,1312.3,1.0,2.0,0,andijan,0.2913484340470929,nukus_andijan,1555,21.97,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,2.0015061436114707,0,22
3.333333333333333,0.6,2.0,200.0,1.0,1.0,0,namangan,0.2767999999999999,bukhara_namangan,1554,3.74,2025-12-26,0,0,0,0,0,1,0,0,1,0,0,0.3557260486002069,4,7
8.3475,1.0,1.2,667.8,0.7200000000000001,2.0,0,termez,0.377125,tashkent_termez,1553,8.18,2025-12-26,0,0,1,0,0,0,0,0,0,0,1,1.0246882439661016,7,42
11.477333333333332,1.0,1.0,860.8,0.9,1.0,0,termez,0.38,urgench_termez,1555,13.97,2025-12-26,0,0,0,1,0,0,0,0,1,0,0,1.523126808065,7,44
3.66125,0.3171730966200067,1.2,292.9,0.7200000000000001,1.0,0,samarkand,0.2600759644930009,tashkent_samarkand,1555,3.93,2025-12-26,0,0,1,0,0,0,0,0,1,0,0,0.5045728230755522,6,41
0.9957142857142858,0.7676666666666667,1.5,69.7,0.81,2.0,0,namangan,0.3351499999999999,andijan_namangan,1546,0.92,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,0.1063668127260022,4,1
6.452307692307692,0.284692417739628,1.8,419.4,0.99,1.0,0,urgench,0.2765038626609442,bukhara_urgench,1553,6.39,2025-12-26,0,0,0,0,0,0,1,0,1,0,0,0.7034348215264423,8,10
3.333333333333333,0.6,5.0,200.0,0.1399999999999999,4.0,1,namangan,0.7,bukhara_namangan,1554,4.29,2025-12-26,1,1,0,0,0,1,0,0,0,0,1,0.4469999636515793,4,7
16.40375,1.0,2.4,1312.3,0.81,4.0,0,andijan,0.4217499999999999,nukus_andijan,1555,21.42,2025-12-26,0,1,1,0,0,0,0,0,0,0,1,2.727706604448832,0,22
2.5,0.0,1.2,200.0,0.9,2.0,0,namangan,0.1652499999999999,bukhara_namangan,1554,2.43,2025-12-26,0,0,1,0,0,0,0,0,0,0,1,0.3557260486002069,4,7
4.184285714285714,0.0236666666666667,1.5,292.9,0.765,2.0,0,samarkand,0.25505,tashkent_samarkand,1555,4.04,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,0.5045728230755522,6,41
6.26,0.3153811045184846,4.5,438.2,0.36,2.0,1,termez,0.6033071656777728,bukhara_termez,1555,8.61,2025-12-26,0,1,0,0,1,0,0,0,1,0,0,1.0190212087517698,7,9
4.111428571428571,0.0406666666666666,4.5,287.8,0.36,4.0,1,namangan,0.5486,tashkent_namangan,1550,4.75,2025-12-26,0,1,0,0,1,0,0,0,0,0,1,0.583954691714602,4,39
8.928333333333335,0.0666417771140564,2.0,535.7,1.0,2.0,0,andijan,0.2377462665671084,samarkand_andijan,1555,9.05,2025-12-26,0,0,0,0,0,1,0,0,0,0,1,0.9535454845437068,0,27
17.993846153846153,0.7435020519835841,1.8,1169.6,0.99,2.0,0,urgench,0.3979753077975376,namangan_urgench,1555,16.23,2025-12-26,0,0,0,0,0,0,1,0,0,0,1,2.043826782056887,8,21
2.5,0.0,1.2,200.0,0.9,2.0,0,namangan,0.1652499999999999,bukhara_namangan,1554,2.55,2025-12-26,0,0,1,0,0,0,0,0,0,0,1,0.3557260486002069,4,7
7.652857142857144,0.4399850662684338,1.5,535.7,0.9,2.0,0,andijan,0.2972477599402651,samarkand_andijan,1555,7.41,2025-12-26,0,0,0,0,1,0,0,0,0,0,1,0.9535454845437068,0,27
