order_id,origin_city,destination_city,distance_km,vehicle_type,order_date,order_hour,weekday,weather,temperature,traffic_level,delivery_time_hours
ORD-20260105133859-5930,Andijan,Termez,808.4,Car,2025-12-01,6,Monday,Mist,5.0,Low,10.54
ORD-20260105133859-9231,Andijan,Termez,808.4,Car,2025-12-07,8,Sunday,Mist,5.0,Medium,13.7
ORD-20260105133859-4899,Andijan,Termez,808.4,Motorcycle,2025-12-14,4,Sunday,Mist,5.0,Low,12.16
ORD-20260105133859-4612,Andijan,Termez,808.4,Car,2025-12-05,5,Friday,Mist,5.9,Low,10.15
ORD-20260105133859-7020,Andijan,Termez,808.4,Van,2025-12-21,4,Sunday,Mist,5.0,Low,11.22
ORD-20260105133859-3631,Andijan,Termez,808.4,Car,2025-11-22,9,Saturday,Mist,5.9,Medium,13.57
ORD-20260105133859-5568,Andijan,Termez,808.4,Van,2025-11-06,9,Thursday,Mist,5.0,Medium,14.94
ORD-20260105133859-2763,Andijan,Termez,808.4,Car,2025-11-20,8,Thursday,Mist,5.9,Medium,13.69
ORD-20260105133859-3979,Andijan,Termez,808.4,Motorcycle,2026-01-01,16,Thursday,Mist,5.0,Low,12.98
ORD-20260105133859-3223,Andijan,Termez,808.4,Van,2025-11-30,0,Sunday,Mist,5.9,Low,11.51
ORD-20260105133859-6744,Andijan,Termez,808.4,Motorcycle,2025-12-31,6,Wednesday,Mist,5.9,Low,11.86
ORD-20260105133859-9548,Andijan,Termez,808.4,Van,2025-12-14,18,Sunday,Mist,5.0,Medium,14.53
ORD-20260105133859-7734,Andijan,Termez,808.4,Van,2025-12-07,10,Sunday,Mist,5.9,Low,11.97
ORD-20260105133859-3254,Andijan,Termez,808.4,Motorcycle,2025-11-13,18,Thursday,Mist,5.9,Medium,16.15
ORD-20260105133859-2794,Andijan,Termez,808.4,Motorcycle,2025-11-20,23,Thursday,Mist,5.0,Low,12.34
ORD-20260105133859-6808,Andijan,Termez,808.4,Truck,2025-11-21,15,Friday,Mist,5.9,Low,13.37
ORD-20260105133859-6872,Andijan,Termez,808.4,Motorcycle,2025-12-11,15,Thursday,Mist,5.9,Low,12.86
ORD-20260105133859-5914,Andijan,Termez,808.4,Van,2025-12-22,10,Monday,Mist,5.9,Low,11.46
ORD-20260105133859-6930,Andijan,Termez,808.4,Van,2025-11-21,7,Friday,Mist,5.9,Medium,15.28
ORD-20260105133859-2660,Andijan,Termez,808.4,Motorcycle,2025-12-04,16,Thursday,Mist,5.0,Low,12.82
ORD-20260105133859-4062,Andijan,Termez,808.4,Car,2025-12-01,16,Monday,Mist,5.0,Low,10.58
ORD-20260105133859-2045,Andijan,Termez,808.4,Van,2025-11-16,1,Sunday,Mist,5.0,Low,11.01
ORD-20260105133859-7601,Andijan,Termez,808.4,Car,2025-12-08,7,Monday,Mist,5.9,Medium,13.29
ORD-20260105133859-2428,Andijan,Termez,808.4,Car,2025-11-07,23,Friday,Mist,5.9,Low,9.77
ORD-20260105133859-6868,Andijan,Termez,808.4,Motorcycle,2025-12-17,15,Wednesday,Mist,5.9,Low,12.89
ORD-20260105133859-3697,Andijan,Termez,808.4,Motorcycle,2025-12-31,14,Wednesday,Mist,5.0,Low,12.23
ORD-20260105133859-8537,Andijan,Termez,808.4,Car,2025-12-29,2,Monday,Mist,5.0,Low,10.26
ORD-20260105133859-3993,Andijan,Termez,808.4,Truck,2025-12-26,19,Friday,Mist,5.9,Medium,17.66
ORD-20260105133859-1738,Andijan,Termez,808.4,Motorcycle,2025-11-20,9,Thursday,Mist,5.0,Medium,15.8
ORD-20260105133859-6128,Andijan,Termez,808.4,Pickup,2025-12-19,16,Friday,Mist,5.0,Low,11.3
ORD-20260105133859-1972,Andijan,Termez,808.4,Truck,2025-12-14,5,Sunday,Mist,5.9,Low,13.97
ORD-20260105133859-9336,Andijan,Termez,808.4,Van,2025-12-15,11,Monday,Mist,5.0,Low,11.65
ORD-20260105133859-6907,Andijan,Termez,808.4,Motorcycle,2025-11-28,10,Friday,Mist,5.9,Low,12.09
ORD-20260105133859-6397,Andijan,Termez,808.4,Van,2026-01-01,22,Thursday,Mist,5.9,Low,11.92
ORD-20260105133859-5941,Andijan,Termez,808.4,Pickup,2025-12-03,0,Wednesday,Mist,5.0,Low,10.45
ORD-20260105133859-5792,Andijan,Termez,808.4,Pickup,2025-11-22,4,Saturday,Mist,5.9,Low,10.81
ORD-20260105133859-6230,Andijan,Termez,808.4,Pickup,2025-11-21,10,Friday,Mist,5.0,Low,10.39
ORD-20260105133859-2260,Andijan,Termez,808.4,Pickup,2025-12-17,6,Wednesday,Mist,5.0,Low,11.18
ORD-20260105133859-1654,Andijan,Termez,808.4,Truck,2025-12-03,8,Wednesday,Mist,5.0,Medium,16.84
ORD-20260105133859-2999,Andijan,Termez,808.4,Car,2025-12-26,2,Friday,Mist,5.9,Low,10.34
ORD-20260105133859-4965,Andijan,Termez,808.4,Van,2025-11-07,2,Friday,Mist,5.0,Low,11.18
ORD-20260105133859-1278,Andijan,Termez,808.4,Van,2025-11-27,23,Thursday,Mist,5.0,Low,11.96
ORD-20260105133859-2873,Andijan,Termez,808.4,Truck,2025-12-23,4,Tuesday,Mist,5.0,Low,13.13
ORD-20260105133859-9735,Andijan,Termez,808.4,Truck,2025-12-18,4,Thursday,Mist,5.0,Low,12.85
ORD-20260105133859-4700,Andijan,Termez,808.4,Pickup,2025-11-30,23,Sunday,Mist,5.0,Low,10.7
ORD-20260105133859-5260,Andijan,Termez,808.4,Car,2025-11-17,23,Monday,Mist,5.9,Low,10.12
ORD-20260105133859-4463,Andijan,Termez,808.4,Truck,2025-12-14,4,Sunday,Mist,5.0,Low,13.19
ORD-20260105133859-3756,Andijan,Termez,808.4,Car,2025-11-21,10,Friday,Mist,5.0,Low,10.01
ORD-20260105133859-4957,Andijan,Termez,808.4,Motorcycle,2025-12-12,21,Friday,Mist,5.9,Low,12.95
ORD-20260105133859-5839,Andijan,Termez,808.4,Pickup,2025-11-19,5,Wednesday,Mist,5.9,Low,10.89
ORD-20260105133859-8721,Andijan,Termez,808.4,Car,2025-11-10,21,Monday,Mist,5.9,Low,10.36
ORD-20260105133859-2191,Andijan,Termez,808.4,Truck,2026-01-01,23,Thursday,Mist,5.9,Low,13.77
ORD-20260105133859-3100,Andijan,Termez,808.4,Pickup,2025-12-14,14,Sunday,Mist,5.0,Low,10.63
ORD-20260105133859-1210,Andijan,Termez,808.4,Car,2025-11-18,15,Tuesday,Mist,5.0,Low,9.67
ORD-20260105133859-3678,Andijan,Termez,808.4,Motorcycle,2026-01-04,23,Sunday,Mist,5.0,Low,12.66
ORD-20260105133859-5867,Andijan,Termez,808.4,Motorcycle,2025-12-18,15,Thursday,Mist,5.9,Low,12.29
ORD-20260105133859-9013,Andijan,Termez,808.4,Motorcycle,2025-11-15,8,Saturday,Mist,5.0,Medium,15.85
ORD-20260105133859-9691,Andijan,Termez,808.4,Van,2025-12-04,14,Thursday,Mist,5.9,Low,11.8
ORD-20260105133859-8335,Andijan,Termez,808.4,Van,2025-11-09,17,Sunday,Mist,5.0,Medium,14.97
ORD-20260105133859-5553,Andijan,Termez,808.4,Car,2025-11-06,3,Thursday,Mist,5.9,Low,9.79
ORD-20260105133859-9542,Andijan,Termez,808.4,Truck,2025-12-16,5,Tuesday,Mist,5.9,Low,13.36
ORD-20260105133859-9087,Andijan,Termez,808.4,Pickup,2025-11-26,18,Wednesday,Mist,5.9,Medium,13.93
ORD-20260105133859-4837,Andijan,Termez,808.4,Pickup,2025-11-27,7,Thursday,Mist,5.0,Medium,14.68
ORD-20260105133859-8876,Andijan,Termez,808.4,Car,2025-11-06,4,Thursday,Mist,5.9,Low,10.5
ORD-20260105133859-5251,Andijan,Termez,808.4,Motorcycle,2025-11-29,20,Saturday,Mist,5.9,Low,12.92
ORD-20260105133859-5065,Andijan,Termez,808.4,Car,2025-11-15,8,Saturday,Mist,5.0,Medium,12.62
ORD-20260105133859-2639,Andijan,Termez,808.4,Car,2025-12-05,19,Friday,Mist,5.9,Medium,13.77
ORD-20260105133859-1350,Andijan,Termez,808.4,Van,2025-11-26,16,Wednesday,Mist,5.0,Low,11.31
ORD-20260105133859-1573,Andijan,Termez,808.4,Car,2026-01-01,15,Thursday,Mist,5.0,Low,9.91
ORD-20260105133859-4430,Andijan,Termez,808.4,Truck,2025-11-28,8,Friday,Mist,5.9,Medium,18.32
ORD-20260105133859-3776,Andijan,Termez,808.4,Pickup,2025-11-19,18,Wednesday,Mist,5.0,Medium,13.4
ORD-20260105133859-5059,Andijan,Termez,808.4,Van,2025-11-17,6,Monday,Mist,5.0,Low,11.94
ORD-20260105133859-4126,Andijan,Termez,808.4,Motorcycle,2025-11-13,14,Thursday,Mist,5.9,Low,11.86
ORD-20260105133859-1705,Andijan,Termez,808.4,Truck,2025-12-06,15,Saturday,Mist,5.0,Low,14.01
ORD-20260105133859-6360,Andijan,Termez,808.4,Van,2025-11-30,2,Sunday,Mist,5.0,Low,11.94
ORD-20260105133859-3800,Andijan,Termez,808.4,Motorcycle,2025-12-07,21,Sunday,Mist,5.0,Low,12.12
ORD-20260105133859-2094,Andijan,Termez,808.4,Car,2025-12-11,6,Thursday,Mist,5.9,Low,10.22
ORD-20260105133859-4688,Andijan,Termez,808.4,Pickup,2026-01-02,10,Friday,Mist,5.0,Low,10.66
ORD-20260105133859-3048,Andijan,Termez,808.4,Van,2025-12-05,3,Friday,Mist,5.0,Low,11.45
ORD-20260105133859-7930,Andijan,Termez,808.4,Motorcycle,2025-11-27,23,Thursday,Mist,5.9,Low,12.0
ORD-20260105133859-7131,Andijan,Termez,808.4,Van,2025-11-21,15,Friday,Mist,5.9,Low,11.7
ORD-20260105133859-4961,Andijan,Termez,808.4,Van,2025-11-14,15,Friday,Mist,5.0,Low,11.46
ORD-20260105133859-1247,Andijan,Termez,808.4,Van,2025-11-15,17,Saturday,Mist,5.0,Medium,15.57
ORD-20260105133859-6643,Andijan,Termez,808.4,Motorcycle,2025-12-29,8,Monday,Mist,5.9,Medium,16.79
ORD-20260105133859-2381,Andijan,Termez,808.4,Pickup,2025-11-27,12,Thursday,Mist,5.9,Low,10.5
ORD-20260105133859-7741,Andijan,Termez,808.4,Car,2025-12-19,4,Friday,Mist,5.0,Low,10.07
ORD-20260105133859-7993,Andijan,Termez,808.4,Car,2025-12-17,7,Wednesday,Mist,5.0,Medium,12.82
ORD-20260105133859-1519,Andijan,Termez,808.4,Pickup,2025-12-03,6,Wednesday,Mist,5.9,Low,10.8
ORD-20260105133859-4553,Andijan,Termez,808.4,Truck,2025-11-12,23,Wednesday,Mist,5.0,Low,13.32
ORD-20260105133859-3133,Andijan,Termez,808.4,Van,2025-12-16,3,Tuesday,Mist,5.9,Low,11.94
ORD-20260105133859-6303,Andijan,Termez,808.4,Car,2026-01-03,23,Saturday,Mist,5.0,Low,9.96
ORD-20260105133859-3290,Andijan,Termez,808.4,Pickup,2025-11-25,2,Tuesday,Mist,5.0,Low,11.02
ORD-20260105133859-1569,Andijan,Termez,808.4,Truck,2025-12-24,18,Wednesday,Mist,5.9,Medium,17.18
ORD-20260105133859-3404,Andijan,Termez,808.4,Truck,2025-12-27,8,Saturday,Mist,5.9,Medium,17.38
ORD-20260105133859-2655,Andijan,Termez,808.4,Car,2025-12-22,17,Monday,Mist,5.9,Medium,13.23
ORD-20260105133859-9220,Andijan,Termez,808.4,Motorcycle,2025-11-15,5,Saturday,Mist,5.0,Low,12.86
ORD-20260105133859-6635,Andijan,Termez,808.4,Truck,2025-11-25,14,Tuesday,Mist,5.9,Low,14.07
ORD-20260105133859-4924,Andijan,Termez,808.4,Pickup,2025-12-24,6,Wednesday,Mist,5.9,Low,11.12
ORD-20260105133859-6934,Andijan,Termez,808.4,Van,2025-11-15,7,Saturday,Mist,5.0,Medium,15.42
ORD-20260105133859-3199,Andijan,Termez,808.4,Motorcycle,2025-11-10,23,Monday,Mist,5.9,Low,12.04
ORD-20260105133859-5018,Andijan,Termez,808.4,Motorcycle,2025-12-25,23,Thursday,Mist,5.9,Low,12.2
ORD-20260105133859-4411,Andijan,Termez,808.4,Van,2025-12-05,4,Friday,Mist,5.9,Low,11.42
ORD-20260105133859-3948,Andijan,Termez,808.4,Motorcycle,2025-12-15,19,Monday,Mist,5.0,Medium,15.54
ORD-20260105133859-5828,Andijan,Termez,808.4,Van,2025-11-14,3,Friday,Mist,5.9,Low,11.63
ORD-20260105133859-8355,Andijan,Termez,808.4,Car,2025-12-25,3,Thursday,Mist,5.9,Low,9.85
ORD-20260105133859-4640,Andijan,Termez,808.4,Motorcycle,2026-01-01,20,Thursday,Mist,5.9,Low,13.02
ORD-20260105133859-9477,Andijan,Termez,808.4,Van,2025-11-21,1,Friday,Mist,5.9,Low,11.55
ORD-20260105133859-2080,Andijan,Termez,808.4,Car,2025-11-26,17,Wednesday,Mist,5.9,Medium,12.98
ORD-20260105133859-8391,Andijan,Termez,808.4,Car,2025-12-31,14,Wednesday,Mist,5.9,Low,9.96
ORD-20260105133859-7800,Andijan,Termez,808.4,Truck,2025-11-10,2,Monday,Mist,5.9,Low,13.66
ORD-20260105133859-3388,Andijan,Termez,808.4,Van,2025-11-21,9,Friday,Mist,5.0,Medium,15.54
ORD-20260105133859-8055,Andijan,Termez,808.4,Car,2026-01-03,5,Saturday,Mist,5.0,Low,10.14
ORD-20260105133859-7143,Andijan,Termez,808.4,Car,2025-11-21,13,Friday,Mist,5.9,Low,9.73
ORD-20260105133859-8683,Andijan,Termez,808.4,Truck,2025-11-06,15,Thursday,Mist,5.0,Low,13.94
ORD-20260105133859-9317,Andijan,Termez,808.4,Truck,2026-01-03,1,Saturday,Mist,5.0,Low,13.92
ORD-20260105133859-5286,Andijan,Termez,808.4,Car,2025-11-09,23,Sunday,Mist,5.9,Low,10.57
ORD-20260105133859-4300,Andijan,Termez,808.4,Motorcycle,2025-12-17,4,Wednesday,Mist,5.0,Low,12.66
ORD-20260105133859-1056,Andijan,Termez,808.4,Motorcycle,2025-12-15,11,Monday,Mist,5.9,Low,11.88
ORD-20260105133859-9415,Andijan,Termez,808.4,Car,2025-11-20,17,Thursday,Mist,5.9,Medium,13.13
ORD-20260105133859-2131,Andijan,Termez,808.4,Motorcycle,2025-12-27,0,Saturday,Mist,5.9,Low,12.93
ORD-20260105133859-6869,Andijan,Termez,808.4,Car,2025-12-22,5,Monday,Mist,5.0,Low,10.18
ORD-20260105133859-8878,Andijan,Termez,808.4,Pickup,2025-11-23,11,Sunday,Mist,5.9,Low,11.04
ORD-20260105133859-4216,Andijan,Termez,808.4,Motorcycle,2025-11-13,0,Thursday,Mist,5.0,Low,12.8
ORD-20260105133859-4088,Andijan,Termez,808.4,Van,2025-11-22,3,Saturday,Mist,5.9,Low,11.41
ORD-20260105133859-4132,Andijan,Termez,808.4,Car,2025-12-24,6,Wednesday,Mist,5.0,Low,9.97
ORD-20260105133859-3218,Andijan,Termez,808.4,Car,2025-12-19,4,Friday,Mist,5.9,Low,9.7
ORD-20260105133859-2103,Andijan,Termez,808.4,Truck,2025-11-17,16,Monday,Mist,5.0,Low,14.13
ORD-20260105133859-1477,Andijan,Termez,808.4,Truck,2025-11-28,2,Friday,Mist,5.9,Low,13.24
ORD-20260105133859-7846,Andijan,Termez,808.4,Truck,2025-12-26,23,Friday,Mist,5.9,Low,13.92
ORD-20260105133859-9740,Andijan,Termez,808.4,Car,2025-11-25,12,Tuesday,Mist,5.9,Low,9.92
ORD-20260105133859-1065,Andijan,Termez,808.4,Van,2025-11-11,23,Tuesday,Mist,5.9,Low,12.01
ORD-20260105133859-8717,Andijan,Termez,808.4,Car,2025-11-13,3,Thursday,Mist,5.9,Low,9.8
ORD-20260105133859-3083,Andijan,Termez,808.4,Motorcycle,2025-11-09,11,Sunday,Mist,5.0,Low,12.39
ORD-20260105133859-3127,Andijan,Termez,808.4,Truck,2025-12-25,16,Thursday,Mist,5.9,Low,13.32
ORD-20260105133859-2980,Andijan,Termez,808.4,Pickup,2025-11-24,22,Monday,Mist,5.9,Low,10.82
ORD-20260105133859-2076,Andijan,Termez,808.4,Van,2025-11-23,20,Sunday,Mist,5.0,Low,12.06
ORD-20260105133859-2520,Andijan,Termez,808.4,Van,2025-12-23,9,Tuesday,Mist,5.0,Medium,15.5
ORD-20260105133859-9265,Andijan,Termez,808.4,Motorcycle,2025-12-02,23,Tuesday,Mist,5.0,Low,12.45
ORD-20260105133859-3135,Andijan,Termez,808.4,Motorcycle,2025-12-28,20,Sunday,Mist,5.0,Low,11.85
ORD-20260105133859-3361,Andijan,Termez,808.4,Truck,2025-12-25,2,Thursday,Mist,5.0,Low,13.6
ORD-20260105133859-7561,Andijan,Termez,808.4,Van,2025-12-25,18,Thursday,Mist,5.9,Medium,15.68
ORD-20260105133859-4634,Andijan,Termez,808.4,Pickup,2025-12-19,20,Friday,Mist,5.9,Low,11.0
ORD-20260105133859-1341,Andijan,Termez,808.4,Car,2025-11-24,17,Monday,Mist,5.0,Medium,13.0
ORD-20260105133859-4548,Andijan,Termez,808.4,Motorcycle,2025-11-14,6,Friday,Mist,5.9,Low,12.46
ORD-20260105133859-3380,Andijan,Termez,808.4,Pickup,2025-11-15,1,Saturday,Mist,5.9,Low,10.94
ORD-20260105133859-6387,Andijan,Termez,808.4,Pickup,2025-11-27,7,Thursday,Mist,5.0,Medium,13.73
ORD-20260105133859-5070,Andijan,Termez,808.4,Pickup,2025-12-23,12,Tuesday,Mist,5.0,Low,10.37
ORD-20260105133859-8372,Andijan,Termez,808.4,Pickup,2025-12-18,11,Thursday,Mist,5.9,Low,11.17
ORD-20260105133859-7362,Andijan,Termez,808.4,Van,2025-11-13,7,Thursday,Mist,5.0,Medium,14.92
ORD-20260105133859-1963,Andijan,Termez,808.4,Truck,2025-12-28,0,Sunday,Mist,5.9,Low,13.09
ORD-20260105133859-5526,Andijan,Termez,808.4,Car,2025-12-18,12,Thursday,Mist,5.9,Low,10.26
ORD-20260105133859-8907,Andijan,Termez,808.4,Motorcycle,2025-11-26,0,Wednesday,Mist,5.9,Low,12.87
ORD-20260105133859-7905,Andijan,Termez,808.4,Pickup,2025-11-06,13,Thursday,Mist,5.0,Low,11.11
ORD-20260105133859-5162,Andijan,Termez,808.4,Car,2025-12-07,15,Sunday,Mist,5.9,Low,9.71
ORD-20260105133859-5715,Andijan,Termez,808.4,Motorcycle,2025-12-03,17,Wednesday,Mist,5.9,Medium,16.62
ORD-20260105133859-6576,Andijan,Termez,808.4,Motorcycle,2025-11-24,5,Monday,Mist,5.9,Low,12.97
ORD-20260105133859-8206,Andijan,Termez,808.4,Car,2025-11-15,21,Saturday,Mist,5.9,Low,9.88
ORD-20260105133859-5157,Andijan,Termez,808.4,Van,2025-12-29,11,Monday,Mist,5.9,Low,11.78
ORD-20260105133859-3059,Andijan,Termez,808.4,Motorcycle,2025-12-12,0,Friday,Mist,5.9,Low,11.86
ORD-20260105133859-1480,Andijan,Termez,808.4,Pickup,2025-12-16,0,Tuesday,Mist,5.9,Low,10.49
ORD-20260105133859-9412,Andijan,Termez,808.4,Pickup,2025-11-29,21,Saturday,Mist,5.9,Low,10.29
ORD-20260105133859-9824,Andijan,Termez,808.4,Pickup,2025-11-11,13,Tuesday,Mist,5.0,Low,10.65
ORD-20260105133859-7393,Andijan,Termez,808.4,Motorcycle,2025-11-10,21,Monday,Mist,5.9,Low,12.63
ORD-20260105133859-7522,Andijan,Termez,808.4,Motorcycle,2025-11-27,18,Thursday,Mist,5.0,Medium,16.16
ORD-20260105133859-2235,Andijan,Termez,808.4,Motorcycle,2025-11-21,0,Friday,Mist,5.9,Low,11.85
ORD-20260105133859-5033,Andijan,Termez,808.4,Pickup,2025-12-13,4,Saturday,Mist,5.9,Low,11.19
ORD-20260105133859-1828,Andijan,Termez,808.4,Car,2025-12-22,19,Monday,Mist,5.9,Medium,13.31
ORD-20260105133859-2718,Andijan,Termez,808.4,Pickup,2025-11-27,17,Thursday,Mist,5.0,Medium,13.74
ORD-20260105133859-2017,Andijan,Termez,808.4,Truck,2026-01-01,2,Thursday,Mist,5.9,Low,14.07
ORD-20260105133859-8620,Andijan,Termez,808.4,Pickup,2025-12-13,5,Saturday,Mist,5.9,Low,11.26
ORD-20260105133859-7033,Andijan,Termez,808.4,Pickup,2025-12-29,19,Monday,Mist,5.0,Medium,13.74
ORD-20260105133859-4019,Andijan,Termez,808.4,Motorcycle,2025-12-01,17,Monday,Mist,5.0,Medium,16.14
ORD-20260105133859-2198,Andijan,Termez,808.4,Car,2025-12-22,4,Monday,Mist,5.9,Low,10.59
ORD-20260105133859-9084,Andijan,Termez,808.4,Motorcycle,2025-12-29,10,Monday,Mist,5.9,Low,11.88
ORD-20260105133859-9187,Andijan,Termez,808.4,Motorcycle,2025-11-30,22,Sunday,Mist,5.0,Low,11.83
ORD-20260105133859-8595,Andijan,Termez,808.4,Van,2025-11-06,0,Thursday,Mist,5.9,Low,10.98
ORD-20260105133859-6089,Andijan,Termez,808.4,Pickup,2025-12-12,5,Friday,Mist,5.0,Low,10.28
ORD-20260105133859-9316,Andijan,Termez,808.4,Truck,2025-12-05,7,Friday,Mist,5.9,Medium,17.6
ORD-20260105133859-1634,Andijan,Termez,808.4,Car,2025-12-09,21,Tuesday,Mist,5.0,Low,9.98
ORD-20260105133859-7727,Andijan,Termez,808.4,Car,2025-11-12,20,Wednesday,Mist,5.0,Low,10.6
ORD-20260105133859-1702,Andijan,Termez,808.4,Van,2025-11-23,15,Sunday,Mist,5.9,Low,11.38
ORD-20260105133859-9481,Andijan,Termez,808.4,Pickup,2025-12-04,10,Thursday,Mist,5.9,Low,10.53
ORD-20260105133859-6384,Andijan,Termez,808.4,Car,2026-01-04,14,Sunday,Mist,5.0,Low,10.36
ORD-20260105133859-4997,Andijan,Termez,808.4,Truck,2025-11-08,5,Saturday,Mist,5.0,Low,13.9
ORD-20260105133859-9648,Andijan,Termez,808.4,Van,2025-12-25,22,Thursday,Mist,5.0,Low,11.23
ORD-20260105133859-1884,Andijan,Termez,808.4,Motorcycle,2025-12-07,7,Sunday,Mist,5.0,Medium,15.75
ORD-20260105133859-4387,Andijan,Termez,808.4,Van,2025-11-28,5,Friday,Mist,5.0,Low,11.24
ORD-20260105133859-5875,Andijan,Termez,808.4,Car,2025-11-21,18,Friday,Mist,5.0,Medium,12.51
ORD-20260105133859-2639,Andijan,Termez,808.4,Truck,2025-12-08,11,Monday,Mist,5.9,Low,13.49
ORD-20260105133859-6361,Andijan,Termez,808.4,Pickup,2025-12-14,10,Sunday,Mist,5.9,Low,11.01
ORD-20260105133859-7975,Andijan,Termez,808.4,Van,2025-12-11,13,Thursday,Mist,5.0,Low,11.59
ORD-20260105133859-6385,Andijan,Termez,808.4,Truck,2026-01-05,6,Monday,Mist,5.0,Low,12.99
ORD-20260105133859-4708,Andijan,Termez,808.4,Van,2025-12-18,8,Thursday,Mist,5.9,Medium,15.47
ORD-20260105133859-9171,Andijan,Termez,808.4,Van,2025-11-16,15,Sunday,Mist,5.0,Low,11.6
ORD-20260105133859-6685,Andijan,Termez,808.4,Truck,2025-12-04,5,Thursday,Mist,5.9,Low,13.8
ORD-20260105133859-7893,Andijan,Termez,808.4,Motorcycle,2025-11-27,15,Thursday,Mist,5.0,Low,12.37
ORD-20260105133859-7743,Andijan,Termez,808.4,Truck,2025-11-28,7,Friday,Mist,5.0,Medium,17.3
ORD-20260105133859-6395,Andijan,Termez,808.4,Car,2025-12-25,10,Thursday,Mist,5.9,Low,9.76
ORD-20260105133859-4885,Andijan,Termez,808.4,Truck,2025-12-17,11,Wednesday,Mist,5.0,Low,12.98
ORD-20260105133859-3110,Andijan,Termez,808.4,Motorcycle,2025-12-02,3,Tuesday,Mist,5.0,Low,12.89
ORD-20260105133859-5150,Andijan,Termez,808.4,Truck,2025-12-24,7,Wednesday,Mist,5.9,Medium,16.93
ORD-20260105133859-5130,Andijan,Termez,808.4,Pickup,2025-11-23,2,Sunday,Mist,5.0,Low,11.21
ORD-20260105133859-4170,Andijan,Termez,808.4,Pickup,2025-11-08,17,Saturday,Mist,5.9,Medium,14.43
ORD-20260105133859-1751,Andijan,Termez,808.4,Van,2025-12-22,8,Monday,Mist,5.9,Medium,14.83
ORD-20260105133859-9942,Andijan,Termez,808.4,Van,2025-12-04,23,Thursday,Mist,5.0,Low,11.55
ORD-20260105133859-5832,Andijan,Termez,808.4,Truck,2025-11-29,13,Saturday,Mist,5.9,Low,13.34
ORD-20260105133859-8899,Andijan,Termez,808.4,Motorcycle,2025-12-08,22,Monday,Mist,5.0,Low,12.94
ORD-20260105133859-2444,Andijan,Termez,808.4,Pickup,2025-11-07,14,Friday,Mist,5.9,Low,10.63
ORD-20260105133859-2580,Andijan,Termez,808.4,Car,2025-12-12,12,Friday,Mist,5.9,Low,10.43
ORD-20260105133859-6425,Andijan,Termez,808.4,Car,2025-11-17,9,Monday,Mist,5.9,Medium,12.95
ORD-20260105133859-6722,Andijan,Termez,808.4,Pickup,2025-12-31,17,Wednesday,Mist,5.9,Medium,14.71
ORD-20260105133859-9821,Andijan,Termez,808.4,Motorcycle,2026-01-03,15,Saturday,Mist,5.0,Low,12.89
ORD-20260105133859-3955,Andijan,Termez,808.4,Truck,2025-11-20,0,Thursday,Mist,5.9,Low,12.89
ORD-20260105133859-6892,Andijan,Termez,808.4,Motorcycle,2025-12-11,5,Thursday,Mist,5.9,Low,12.04
ORD-20260105133859-6628,Andijan,Termez,808.4,Truck,2025-12-12,7,Friday,Mist,5.9,Medium,18.15
ORD-20260105133859-6101,Andijan,Termez,808.4,Van,2025-11-17,14,Monday,Mist,5.9,Low,11.25
ORD-20260105133859-8625,Andijan,Termez,808.4,Truck,2025-11-18,14,Tuesday,Mist,5.9,Low,13.71
ORD-20260105133859-5541,Andijan,Termez,808.4,Motorcycle,2025-12-04,17,Thursday,Mist,5.0,Medium,16.38
ORD-20260105133859-9228,Andijan,Termez,808.4,Van,2025-12-15,11,Monday,Mist,5.0,Low,11.28
ORD-20260105133859-2975,Andijan,Termez,808.4,Pickup,2025-12-24,2,Wednesday,Mist,5.0,Low,10.37
ORD-20260105133859-7646,Andijan,Termez,808.4,Pickup,2025-12-04,5,Thursday,Mist,5.9,Low,11.26
ORD-20260105133859-5575,Andijan,Termez,808.4,Truck,2025-12-22,20,Monday,Mist,5.9,Low,13.58
ORD-20260105133859-3857,Andijan,Termez,808.4,Van,2025-12-16,0,Tuesday,Mist,5.9,Low,11.02
ORD-20260105133859-8573,Andijan,Termez,808.4,Motorcycle,2025-12-07,11,Sunday,Mist,5.9,Low,11.96
ORD-20260105133859-2157,Andijan,Termez,808.4,Truck,2025-11-26,7,Wednesday,Mist,5.0,Medium,17.0
ORD-20260105133859-6791,Andijan,Termez,808.4,Motorcycle,2025-11-28,0,Friday,Mist,5.9,Low,11.83
ORD-20260105133859-1777,Andijan,Termez,808.4,Car,2025-12-29,14,Monday,Mist,5.0,Low,9.66
ORD-20260105133859-7152,Andijan,Termez,808.4,Motorcycle,2025-12-02,21,Tuesday,Mist,5.9,Low,12.72
ORD-20260105133859-2149,Andijan,Termez,808.4,Truck,2025-11-30,20,Sunday,Mist,5.9,Low,14.02
ORD-20260105133859-9996,Andijan,Termez,808.4,Truck,2025-11-25,3,Tuesday,Mist,5.9,Low,13.89
ORD-20260105133859-2478,Andijan,Termez,808.4,Car,2025-11-19,20,Wednesday,Mist,5.0,Low,10.22
ORD-20260105133859-4619,Andijan,Termez,808.4,Van,2025-11-16,9,Sunday,Mist,5.0,Medium,14.54
ORD-20260105133859-1260,Andijan,Termez,808.4,Truck,2025-11-21,0,Friday,Mist,5.0,Low,13.39
ORD-20260105133859-9075,Andijan,Termez,808.4,Motorcycle,2025-12-04,8,Thursday,Mist,5.0,Medium,15.53
